user_id,age,gender,country,signup_date,subscription_type
68258,23,Male,United States,2022-01-04,Free
68259,24,Female,Ireland,2021-03-06,Free
68260,36,Female,Norway,2022-03-04,Free
68261,32,Male,United States,2022-08-31,Basic
68262,20,Male,Switzerland,2020-05-01,Free
68263,20,Male,France,2022-07-16,Free
68264,28,Male,Norway,2022-10-05,Premium
68265,24,Male,Italy,2022-02-07,Free
68266,28,Male,United Kingdom,2023-03-16,Free
68267,35,Male,France,2021-06-06,Free
68268,18,Female,Germany,2021-06-02,Basic
68269,26,Male,France,2021-06-01,Free
68270,16,Female,Portugal,2021-06-11,Free
68271,28,Male,Germany,2022-06-03,Basic
68272,28,Female,Denmark,2022-08-14,Free
68273,25,Male,Switzerland,2021-10-03,Premium
68274,24,Male,Greece,2020-08-15,Basic
68275,31,Male,Switzerland,2023-02-09,Premium
68276,22,Female,Belgium,2020-10-07,Premium
68277,16,Male,Italy,2023-04-12,Free
68278,18,Female,Belgium,2022-02-09,Basic
68279,26,Male,Spain,2021-11-06,Basic
68280,26,Female,Norway,2021-09-16,Free
68281,26,Male,Spain,2021-06-07,Free
68282,22,Female,Sweden,2023-03-28,Free
68283,23,Male,France,2021-01-22,Premium
68284,29,Male,Portugal,2023-03-06,Free
68285,31,Female,Switzerland,2020-07-08,Free
68286,22,Male,United States,2021-04-30,Basic
68287,26,Female,Portugal,2020-09-01,Premium
68288,22,Female,United Kingdom,2021-06-27,Basic
68289,28,Male,Spain,2020-07-11,Free
68290,35,Non-Binary,France,2021-04-19,Free
68291,17,Male,Switzerland,2021-02-19,Basic
68292,22,Male,Italy,2021-01-29,Premium
68293,24,Male,Spain,2021-09-02,Free
68294,16,Female,United Kingdom,2020-05-07,Free
68295,32,Female,Denmark,2020-10-10,Basic
68296,15,Male,United States,2021-09-06,Basic
68297,25,Male,Norway,2020-07-17,Free
68298,28,Female,Netherlands,2023-04-17,Free
68299,26,Male,United States,2020-10-10,Free
68300,10,Male,France,2021-10-05,Free
68301,25,Male,United States,2021-04-18,Free
68302,19,Male,Belgium,2020-05-27,Free
68303,22,Male,Greece,2020-07-12,Basic
68304,34,Female,United Kingdom,2022-02-21,Free
68305,23,Female,Germany,2022-10-20,Basic
68306,26,Female,France,2020-06-26,Free
68307,18,Male,Germany,2022-05-26,Free
68308,33,Male,Greece,2020-08-11,Premium
68309,29,Male,United Kingdom,2023-04-05,Free
68310,28,Female,Ireland,2022-12-13,Free
68311,28,Female,France,2020-12-20,Premium
68312,30,Male,Italy,2022-03-17,Free
68313,25,Female,Belgium,2022-09-21,Free
68314,24,Female,Austria,2021-05-25,Free
68315,22,Female,Spain,2022-12-20,Basic
68316,20,Male,Switzerland,2023-02-09,Free
68317,24,Female,Italy,2021-01-22,Basic
68318,24,Female,Finland,2021-05-16,Free
68319,29,Male,Belgium,2021-01-27,Free
68320,27,Male,Austria,2021-01-29,Free
68321,23,Female,France,2021-12-01,Basic
68322,20,Male,Spain,2020-08-14,Basic
68323,30,Male,United Kingdom,2021-03-14,Free
68324,19,Male,Norway,2020-09-30,Free
68325,27,Male,Greece,2022-08-26,Free
68326,12,Female,Portugal,2021-01-12,Basic
68327,31,Female,Belgium,2021-07-09,Free
68328,23,Female,Norway,2021-06-29,Free
68329,22,Male,Switzerland,2021-04-07,Free
68330,23,Female,Germany,2022-08-19,Basic
68331,29,Female,Denmark,2022-06-07,Basic
68332,15,Male,Belgium,2022-09-25,Basic
68333,21,Female,Switzerland,2021-09-29,Basic
68334,27,Female,Italy,2022-11-25,Free
68335,33,Male,Italy,2021-10-27,Free
68336,22,Male,United States,2022-07-10,Free
68337,31,Female,Sweden,2022-04-25,Free
68338,28,Female,Austria,2021-12-09,Free
68339,17,Female,Denmark,2022-02-06,Free
68340,33,Prefer not to say,Ireland,2020-04-29,Free
68341,30,Female,Switzerland,2022-06-07,Basic
68342,20,Male,Norway,2022-07-02,Premium
68343,36,Male,Norway,2022-10-29,Premium
68344,18,Prefer not to say,Germany,2021-03-19,Free
68345,25,Female,United Kingdom,2022-03-21,Basic
68346,24,Male,Sweden,2020-04-18,Free
68347,31,Male,Finland,2022-03-13,Basic
68348,25,Male,Belgium,2021-08-27,Basic
68349,31,Female,Belgium,2022-05-04,Free
68350,26,Female,United Kingdom,2022-05-17,Premium
68351,26,Male,Finland,2021-07-27,Free
68352,30,Male,Belgium,2022-02-28,Free
68353,32,Male,Belgium,2022-04-09,Free
68354,25,Female,Denmark,2021-10-19,Basic
68355,18,Male,Norway,2021-03-01,Free
68356,28,Female,Netherlands,2021-07-16,Free
68357,25,Female,Spain,2021-11-30,Basic
68358,27,Male,Austria,2022-01-31,Premium
68359,15,Male,Greece,2021-05-07,Free
68360,32,Female,France,2023-01-05,Free
68361,24,Female,Belgium,2020-08-19,Basic
68362,29,Male,Italy,2021-07-31,Basic
68363,26,Female,Netherlands,2022-09-05,Basic
68364,17,Female,United States,2020-06-29,Free
68365,28,Male,United Kingdom,2023-04-13,Premium
68366,17,Female,Austria,2022-12-11,Free
68367,23,Male,Netherlands,2022-11-11,Premium
68368,30,Male,Norway,2020-05-22,Free
68369,25,Female,Ireland,2021-03-22,Basic
68370,19,Female,Norway,2020-12-29,Free
68371,20,Female,France,2021-10-10,Free
68372,33,Prefer not to say,Italy,2022-07-02,Free
68373,16,Female,Netherlands,2021-07-02,Free
68374,35,Female,Portugal,2021-05-25,Free
68375,29,Female,Denmark,2021-03-16,Free
68376,23,Male,Portugal,2021-11-24,Basic
68377,23,Male,Sweden,2020-10-25,Free
68378,27,Male,Portugal,2022-06-09,Free
68379,26,Male,Italy,2021-04-02,Free
68380,20,Male,Switzerland,2022-06-24,Basic
68381,24,Female,United Kingdom,2020-06-16,Free
68382,16,Female,Denmark,2020-08-12,Free
68383,37,Female,Austria,2020-06-13,Free
68384,27,Female,Finland,2022-11-27,Premium
68385,23,Male,United States,2020-06-27,Basic
68386,18,Male,Greece,2021-10-12,Free
68387,31,Male,Finland,2021-02-09,Basic
68388,31,Male,Austria,2020-12-02,Free
68389,26,Female,Germany,2021-03-11,Free
68390,20,Female,Italy,2020-08-23,Free
68391,29,Non-Binary,Belgium,2020-09-04,Basic
68392,27,Male,Finland,2023-02-24,Free
68393,31,Male,Netherlands,2022-11-14,Free
68394,28,Male,Denmark,2022-10-23,Free
68395,25,Male,United States,2021-02-09,Free
68396,25,Female,United States,2022-12-24,Free
68397,17,Female,Norway,2022-02-16,Basic
68398,19,Female,United Kingdom,2021-07-29,Free
68399,22,Female,United States,2023-02-14,Free
68400,27,Male,Sweden,2021-12-06,Basic
68401,19,Male,Greece,2020-12-23,Basic
68402,26,Female,Denmark,2022-07-12,Free
68403,19,Male,Portugal,2022-03-31,Basic
68404,24,Male,Norway,2021-09-25,Free
68405,30,Female,Sweden,2020-09-08,Premium
68406,23,Female,United States,2022-03-13,Basic
68407,23,Male,United Kingdom,2021-07-02,Free
68408,27,Female,Austria,2022-02-22,Premium
68409,33,Male,Ireland,2021-01-03,Free
68410,21,Male,Sweden,2022-02-19,Basic
68411,24,Female,Denmark,2020-08-20,Basic
68412,28,Male,Switzerland,2021-02-20,Free
68413,25,Female,Netherlands,2021-01-06,Free
68414,29,Female,Austria,2023-01-23,Premium
68415,25,Female,Portugal,2021-07-18,Free
68416,17,Male,Switzerland,2021-06-15,Free
68417,34,Male,Italy,2021-07-14,Free
68418,32,Female,France,2021-03-16,Free
68419,22,Female,Norway,2023-02-15,Basic
68420,41,Male,Portugal,2021-11-13,Free
68421,22,Male,Austria,2020-09-23,Premium
68422,27,Female,Norway,2020-08-02,Free
68423,25,Female,United States,2020-05-14,Basic
68424,28,Female,Netherlands,2022-12-11,Basic
68425,21,Female,United Kingdom,2022-05-05,Basic
68426,22,Female,Italy,2021-05-21,Free
68427,31,Female,Germany,2021-06-09,Free
68428,24,Male,Italy,2021-04-30,Free
68429,21,Male,Ireland,2021-08-23,Basic
68430,17,Male,Finland,2021-05-07,Basic
68431,32,Female,United Kingdom,2022-08-10,Basic
68432,27,Female,Belgium,2021-06-03,Basic
68433,22,Female,Italy,2023-01-06,Free
68434,37,Female,Germany,2021-03-28,Free
68435,16,Female,United States,2022-05-21,Free
68436,16,Female,Ireland,2022-06-19,Free
68437,22,Male,France,2020-07-29,Premium
68438,30,Male,Belgium,2021-12-27,Premium
68439,29,Male,Belgium,2022-07-30,Basic
68440,21,Male,Netherlands,2021-09-19,Premium
68441,21,Female,Austria,2022-04-23,Free
68442,24,Male,Portugal,2022-03-12,Basic
68443,20,Female,Austria,2022-07-18,Basic
68444,23,Female,Ireland,2020-06-27,Free
68445,29,Female,Switzerland,2020-09-19,Free
68446,36,Female,Greece,2022-12-25,Free
68447,26,Male,Belgium,2022-01-22,Free
68448,34,Female,United Kingdom,2020-05-19,Free
68449,27,Female,France,2021-01-23,Free
68450,28,Female,Austria,2022-01-07,Basic
68451,23,Female,Portugal,2022-10-27,Free
68452,22,Male,Finland,2022-01-24,Basic
68453,26,Male,United Kingdom,2023-01-15,Free
68454,26,Female,Switzerland,2022-07-21,Free
68455,38,Male,Ireland,2022-02-03,Free
68456,31,Male,France,2022-01-11,Basic
68457,24,Female,Sweden,2020-05-19,Basic
68458,31,Female,France,2020-05-31,Free
68459,33,Male,Germany,2020-07-24,Free
68460,19,Female,Netherlands,2022-04-19,Free
68461,21,Female,Portugal,2020-10-20,Premium
68462,22,Male,Netherlands,2022-05-09,Free
68463,29,Female,Norway,2022-05-14,Free
68464,25,Male,Greece,2022-02-19,Free
68465,37,Female,United States,2023-02-01,Premium
68466,26,Male,Belgium,2022-02-13,Free
68467,24,Female,Norway,2021-07-26,Free
68468,19,Female,France,2022-03-13,Free
68469,24,Male,Norway,2021-10-24,Free
68470,22,Female,Netherlands,2022-07-26,Free
68471,35,Male,Belgium,2022-06-10,Free
68472,24,Female,Norway,2022-05-18,Free
68473,14,Male,Denmark,2020-11-03,Free
68474,27,Female,Greece,2020-05-25,Free
68475,17,Female,Germany,2021-11-17,Free
68476,29,Male,Denmark,2021-02-28,Free
68477,31,Male,United States,2020-05-23,Free
68478,18,Male,Switzerland,2021-11-17,Premium
68479,24,Male,United States,2023-02-04,Premium
68480,29,Male,Denmark,2022-04-04,Free
68481,25,Female,Italy,2021-01-30,Free
68482,30,Non-Binary,Italy,2021-08-10,Basic
68483,21,Female,Germany,2021-07-21,Basic
68484,20,Male,Ireland,2020-10-07,Free
68485,12,Female,Spain,2023-02-09,Basic
68486,27,Female,Spain,2020-11-28,Basic
68487,26,Female,Sweden,2021-07-29,Free
68488,26,Non-Binary,United States,2022-01-20,Premium
68489,22,Male,Belgium,2021-04-14,Basic
68490,24,Female,Portugal,2022-12-17,Basic
68491,20,Male,Italy,2022-10-19,Free
68492,24,Male,Norway,2020-07-20,Free
68493,31,Male,Netherlands,2020-09-15,Free
68494,29,Male,Ireland,2021-04-27,Basic
68495,31,Female,Denmark,2022-01-11,Free
68496,20,Male,Belgium,2020-08-10,Free
68497,27,Male,Belgium,2022-08-11,Free
68498,18,Male,Belgium,2022-04-02,Free
68499,19,Female,Denmark,2021-05-14,Free
68500,24,Male,Germany,2020-05-07,Basic
68501,22,Male,United States,2020-10-31,Free
68502,22,Male,Switzerland,2022-06-20,Free
68503,21,Male,Finland,2021-06-27,Free
68504,26,Male,Netherlands,2020-06-19,Free
68505,21,Male,Greece,2020-05-02,Free
68506,21,Male,Germany,2020-07-02,Premium
68507,22,Male,United States,2022-10-05,Free
68508,22,Female,Ireland,2022-06-18,Free
68509,15,Male,France,2022-03-25,Basic
68510,29,Female,Portugal,2022-10-10,Free
68511,19,Female,Belgium,2022-11-12,Free
68512,22,Male,Italy,2020-10-28,Free
68513,34,Male,United Kingdom,2020-07-14,Basic
68514,19,Male,Norway,2021-04-01,Free
68515,26,Female,Finland,2023-04-09,Free
68516,27,Male,Germany,2021-03-05,Basic
68517,25,Male,Norway,2021-12-13,Basic
68518,18,Male,Germany,2020-06-13,Basic
68519,34,Female,Portugal,2020-09-30,Free
68520,23,Female,Belgium,2021-02-07,Free
68521,20,Female,United States,2022-02-07,Basic
68522,21,Female,Denmark,2022-09-01,Free
68523,17,Male,Netherlands,2020-11-25,Free
68524,38,Female,France,2021-09-15,Free
68525,21,Female,Sweden,2021-04-26,Free
68526,19,Male,United States,2021-10-08,Free
68527,23,Female,Denmark,2020-05-06,Free
68528,25,Prefer not to say,Denmark,2022-09-13,Premium
68529,24,Female,United States,2023-02-16,Free
68530,25,Female,Norway,2020-09-10,Basic
68531,18,Female,Switzerland,2022-04-13,Basic
68532,23,Female,Spain,2021-12-24,Basic
68533,23,Female,Denmark,2022-08-25,Premium
68534,21,Male,Norway,2021-09-17,Basic
68535,37,Prefer not to say,United Kingdom,2021-08-21,Free
68536,26,Female,Spain,2020-06-09,Free
68537,20,Female,Norway,2021-07-11,Free
68538,23,Male,Austria,2021-04-17,Basic
68539,18,Male,United Kingdom,2023-01-25,Free
68540,28,Female,Italy,2021-09-25,Free
68541,26,Female,Germany,2020-08-09,Basic
68542,34,Female,Ireland,2020-09-15,Free
68543,32,Female,Norway,2021-09-09,Free
68544,31,Male,Portugal,2023-03-16,Free
68545,32,Female,Switzerland,2021-11-14,Free
68546,23,Male,Germany,2022-06-30,Basic
68547,24,Male,United Kingdom,2021-07-06,Basic
68548,25,Male,Norway,2022-11-28,Basic
68549,26,Female,Ireland,2021-02-02,Basic
68550,22,Female,Italy,2020-09-28,Free
68551,34,Male,Denmark,2023-03-19,Premium
68552,26,Female,Greece,2020-06-12,Basic
68553,25,Male,Ireland,2022-11-27,Free
68554,26,Female,Italy,2020-11-02,Free
68555,23,Female,Greece,2022-01-29,Basic
68556,13,Male,Italy,2022-10-30,Free
68557,37,Female,United Kingdom,2021-02-05,Basic
68558,24,Female,France,2021-03-22,Free
68559,19,Male,Switzerland,2021-08-29,Premium
68560,25,Female,Portugal,2022-12-12,Free
68561,20,Female,Finland,2020-10-18,Free
68562,12,Female,Greece,2022-04-27,Free
68563,30,Male,France,2022-03-01,Premium
68564,23,Male,France,2023-01-12,Basic
68565,22,Male,Spain,2020-09-26,Basic
68566,36,Female,France,2021-11-30,Free
68567,31,Female,United Kingdom,2022-02-24,Free
68568,30,Male,Sweden,2021-12-01,Free
68569,28,Female,Austria,2022-04-23,Free
68570,26,Female,Portugal,2023-03-03,Free
68571,22,Male,Germany,2020-11-14,Basic
68572,28,Male,Switzerland,2020-11-03,Basic
68573,19,Female,Ireland,2021-10-07,Free
68574,27,Female,Denmark,2023-04-04,Free
68575,28,Female,Germany,2022-10-17,Free
68576,29,Male,Spain,2022-09-26,Premium
68577,17,Female,Austria,2020-12-12,Premium
68578,28,Female,Switzerland,2020-10-14,Free
68579,26,Male,Portugal,2021-04-06,Free
68580,27,Female,United Kingdom,2023-03-05,Free
68581,27,Male,United Kingdom,2021-12-08,Basic
68582,23,Male,Norway,2022-12-08,Basic
68583,20,Male,Sweden,2021-11-08,Premium
68584,22,Female,Finland,2022-08-17,Free
68585,20,Male,United States,2021-12-13,Free
68586,19,Prefer not to say,Italy,2023-04-06,Premium
68587,29,Female,Italy,2021-05-11,Free
68588,31,Male,Norway,2020-06-14,Free
68589,21,Female,France,2022-02-25,Free
68590,18,Female,Finland,2022-09-25,Free
68591,16,Male,Germany,2022-10-10,Free
68592,28,Female,United States,2023-02-28,Free
68593,26,Female,Norway,2021-01-21,Free
68594,24,Female,Belgium,2022-11-16,Free
68595,26,Female,United Kingdom,2020-12-12,Free
68596,28,Male,Greece,2022-04-08,Basic
68597,27,Female,France,2021-11-29,Basic
68598,24,Male,France,2020-12-15,Free
68599,14,Female,Belgium,2022-04-06,Free
68600,28,Male,Finland,2021-02-16,Free
68601,21,Female,Spain,2021-05-18,Basic
68602,28,Male,Denmark,2020-06-13,Free
68603,22,Non-Binary,Denmark,2022-03-24,Free
68604,26,Female,Netherlands,2022-08-02,Free
68605,33,Male,Denmark,2020-07-03,Free
68606,28,Male,United Kingdom,2020-09-20,Premium
68607,31,Male,Portugal,2022-11-30,Free
68608,21,Male,France,2021-03-08,Free
68609,23,Female,United States,2023-03-17,Basic
68610,29,Female,Portugal,2022-02-19,Free
68611,18,Male,France,2022-09-29,Free
68612,27,Female,Portugal,2020-11-21,Free
68613,24,Female,Italy,2021-10-22,Premium
68614,24,Male,United Kingdom,2020-12-27,Premium
68615,22,Male,Portugal,2022-04-30,Free
68616,20,Male,Belgium,2020-11-05,Basic
68617,25,Male,Italy,2023-03-29,Free
68618,24,Male,Germany,2021-08-15,Free
68619,17,Female,Denmark,2021-03-09,Free
68620,22,Female,Greece,2022-09-29,Basic
68621,23,Male,Switzerland,2020-11-07,Basic
68622,18,Female,Switzerland,2020-10-28,Free
68623,25,Male,Italy,2020-09-15,Free
68624,24,Male,Netherlands,2020-12-21,Free
68625,30,Male,Italy,2022-03-18,Free
68626,8,Male,Finland,2021-02-25,Free
68627,26,Female,Finland,2022-10-08,Free
68628,25,Female,Sweden,2022-01-18,Basic
68629,20,Female,Portugal,2021-07-05,Basic
68630,38,Male,United States,2021-10-16,Free
68631,25,Female,Sweden,2023-03-13,Basic
68632,18,Female,Austria,2020-08-22,Free
68633,18,Female,France,2022-05-19,Free
68634,29,Female,Greece,2021-10-25,Free
68635,19,Male,United Kingdom,2021-05-04,Free
68636,19,Female,Italy,2020-07-29,Free
68637,29,Male,Spain,2021-11-09,Basic
68638,32,Prefer not to say,France,2023-03-08,Basic
68639,24,Male,United States,2021-07-23,Free
68640,27,Male,Finland,2023-01-10,Free
68641,21,Male,Belgium,2021-02-19,Premium
68642,26,Male,Denmark,2021-02-03,Basic
68643,26,Female,Germany,2022-02-17,Basic
68644,19,Female,United Kingdom,2022-05-14,Basic
68645,25,Female,France,2023-03-05,Free
68646,22,Male,Germany,2021-11-15,Basic
68647,25,Female,Switzerland,2022-08-19,Premium
68648,27,Female,Sweden,2021-08-09,Free
68649,26,Female,Germany,2022-09-07,Premium
68650,18,Female,Greece,2021-06-18,Free
68651,24,Female,France,2022-11-23,Free
68652,26,Female,Belgium,2022-11-21,Premium
68653,11,Male,Sweden,2023-03-17,Basic
68654,29,Male,Denmark,2021-02-08,Free
68655,28,Female,Ireland,2021-05-12,Free
68656,17,Male,Netherlands,2022-12-02,Free
68657,23,Female,Sweden,2021-11-03,Free
68658,23,Male,Germany,2021-09-02,Free
68659,21,Female,Switzerland,2021-11-20,Free
68660,23,Male,France,2022-07-24,Free
68661,8,Male,Sweden,2021-07-02,Premium
68662,32,Male,Netherlands,2020-08-05,Basic
68663,27,Female,United Kingdom,2021-12-15,Free
68664,25,Female,United Kingdom,2020-08-24,Free
68665,23,Male,Netherlands,2020-04-24,Basic
68666,23,Female,Ireland,2020-10-21,Basic
68667,26,Male,Belgium,2020-09-28,Premium
68668,26,Female,Denmark,2021-01-07,Free
68669,24,Female,Finland,2021-07-02,Free
68670,19,Female,Germany,2023-01-13,Free
68671,23,Female,Norway,2021-07-29,Basic
68672,11,Female,Finland,2021-09-12,Basic
68673,22,Male,Germany,2021-05-24,Basic
68674,30,Male,Netherlands,2022-09-02,Free
68675,25,Male,Netherlands,2022-06-30,Free
68676,27,Female,United Kingdom,2021-02-25,Free
68677,11,Female,Ireland,2021-10-13,Premium
68678,24,Male,Denmark,2021-06-06,Free
68679,24,Female,Austria,2020-11-19,Free
68680,16,Male,Sweden,2021-06-14,Premium
68681,30,Male,Netherlands,2021-10-02,Basic
68682,27,Female,Belgium,2020-11-02,Premium
68683,28,Male,Portugal,2020-07-17,Free
68684,18,Female,Switzerland,2021-03-31,Free
68685,25,Male,France,2020-05-27,Free
68686,21,Male,France,2022-04-12,Free
68687,21,Female,Netherlands,2020-11-19,Free
68688,21,Female,United States,2020-08-19,Free
68689,26,Female,Austria,2022-04-25,Free
68690,36,Male,Portugal,2021-02-08,Free
68691,29,Female,Italy,2022-02-17,Basic
68692,20,Male,Denmark,2022-05-01,Free
68693,28,Female,Austria,2020-06-06,Free
68694,25,Male,Austria,2021-08-07,Free
68695,28,Female,Portugal,2020-06-27,Free
68696,21,Male,Ireland,2022-01-17,Free
68697,28,Female,Sweden,2020-06-05,Free
68698,24,Male,United Kingdom,2020-09-01,Premium
68699,30,Male,Austria,2020-08-15,Free
68700,22,Female,Greece,2021-05-07,Free
68701,25,Female,Greece,2020-10-13,Basic
68702,31,Male,France,2022-06-06,Basic
68703,31,Male,Sweden,2021-03-05,Free
68704,30,Male,Norway,2022-08-18,Free
68705,24,Male,Spain,2021-07-13,Basic
68706,24,Male,Norway,2021-06-15,Free
68707,33,Female,France,2022-05-29,Free
68708,24,Male,Switzerland,2022-09-30,Premium
68709,22,Male,United Kingdom,2020-10-19,Free
68710,29,Female,Finland,2023-04-06,Basic
68711,26,Male,United States,2021-11-20,Free
68712,23,Male,Spain,2021-09-07,Basic
68713,21,Female,Spain,2020-08-29,Free
68714,31,Male,Austria,2023-02-04,Basic
68715,27,Male,Portugal,2022-10-03,Free
68716,14,Female,United Kingdom,2022-04-29,Free
68717,23,Male,Ireland,2021-06-14,Basic
68718,30,Male,Switzerland,2022-06-15,Basic
68719,24,Female,Ireland,2022-02-28,Basic
68720,30,Male,Spain,2022-01-16,Free
68721,13,Female,United Kingdom,2020-09-30,Basic
68722,18,Female,Italy,2023-03-22,Free
68723,22,Male,Germany,2022-08-08,Free
68724,27,Male,Greece,2023-02-08,Free
68725,20,Male,Ireland,2022-03-10,Free
68726,25,Female,Spain,2021-01-17,Free
68727,26,Male,Germany,2020-09-23,Free
68728,23,Male,United Kingdom,2021-01-30,Basic
68729,31,Male,Switzerland,2022-09-16,Free
68730,22,Female,Norway,2021-11-30,Free
68731,31,Female,Austria,2022-11-29,Free
68732,22,Male,Finland,2020-11-17,Free
68733,33,Female,Portugal,2020-06-20,Free
68734,16,Male,United Kingdom,2022-06-29,Free
68735,31,Male,Austria,2021-12-08,Free
68736,20,Male,Finland,2020-07-11,Free
68737,20,Female,Finland,2021-11-20,Basic
68738,15,Female,Ireland,2022-02-25,Basic
68739,30,Male,Spain,2022-12-30,Free
68740,22,Female,Switzerland,2023-03-21,Free
68741,28,Male,Ireland,2022-04-26,Free
68742,21,Male,Germany,2023-04-13,Basic
68743,21,Female,Switzerland,2021-03-17,Free
68744,19,Male,Belgium,2022-10-01,Free
68745,21,Male,Greece,2021-10-28,Free
68746,28,Male,Spain,2022-03-19,Free
68747,28,Female,Austria,2023-02-25,Free
68748,30,Female,Austria,2021-05-09,Basic
68749,19,Male,United Kingdom,2022-07-12,Free
68750,18,Female,United States,2020-07-24,Free
68751,25,Male,Netherlands,2020-08-15,Basic
68752,18,Female,Germany,2021-04-26,Basic
68753,19,Male,Finland,2022-10-22,Basic
68754,20,Female,Switzerland,2021-10-14,Free
68755,26,Female,United Kingdom,2021-09-17,Basic
68756,13,Male,Finland,2022-04-02,Basic
68757,26,Male,Belgium,2021-06-17,Free
68758,19,Female,Switzerland,2021-06-15,Free
68759,29,Male,Sweden,2022-01-10,Free
68760,21,Female,Italy,2021-08-01,Free
68761,19,Female,Greece,2021-01-20,Free
68762,28,Female,Sweden,2022-11-18,Free
68763,26,Female,Ireland,2022-09-26,Free
68764,24,Male,Switzerland,2023-03-19,Basic
68765,24,Female,Netherlands,2022-04-04,Free
68766,26,Female,United States,2021-05-07,Premium
68767,20,Female,Italy,2021-11-02,Free
68768,19,Male,France,2021-06-12,Free
68769,28,Male,Switzerland,2020-04-28,Free
68770,17,Male,Sweden,2021-06-08,Free
68771,33,Female,Spain,2020-08-06,Basic
68772,26,Male,Netherlands,2022-03-16,Free
68773,29,Female,Finland,2022-01-10,Basic
68774,33,Female,Finland,2021-06-01,Premium
68775,20,Male,United States,2023-02-01,Premium
68776,38,Female,Finland,2020-12-26,Free
68777,21,Male,United Kingdom,2021-06-18,Free
68778,22,Female,Ireland,2022-11-24,Free
68779,21,Female,Portugal,2023-01-03,Free
68780,19,Female,Austria,2021-01-14,Free
68781,27,Male,Finland,2021-09-16,Free
68782,24,Male,Belgium,2021-02-26,Free
68783,16,Male,Belgium,2021-09-10,Basic
68784,21,Male,Denmark,2020-06-29,Free
68785,32,Female,Portugal,2022-02-07,Free
68786,11,Female,Denmark,2022-06-23,Free
68787,22,Female,Greece,2020-07-12,Free
68788,22,Female,Italy,2020-11-18,Basic
68789,10,Male,Austria,2021-10-04,Free
68790,20,Female,Netherlands,2023-04-07,Basic
68791,33,Female,Italy,2021-11-29,Free
68792,26,Female,Switzerland,2022-03-11,Free
68793,21,Male,Norway,2021-07-31,Free
68794,19,Male,Greece,2021-04-09,Free
68795,28,Female,Italy,2022-03-08,Free
68796,30,Female,France,2022-05-12,Free
68797,17,Female,Netherlands,2022-05-24,Free
68798,21,Female,Spain,2021-08-31,Free
68799,26,Female,Finland,2021-01-03,Free
68800,26,Female,Germany,2021-05-15,Premium
68801,19,Male,Denmark,2020-06-01,Free
68802,24,Female,United States,2020-12-16,Basic
68803,23,Female,Denmark,2021-11-15,Free
68804,31,Male,Greece,2022-12-10,Free
68805,40,Male,France,2022-11-29,Free
68806,25,Male,Switzerland,2020-05-13,Free
68807,30,Male,Portugal,2021-12-03,Free
68808,23,Male,Netherlands,2021-11-13,Basic
68809,26,Male,Austria,2020-09-14,Free
68810,19,Male,Spain,2023-01-09,Free
68811,29,Female,Belgium,2021-05-25,Basic
68812,22,Female,Switzerland,2023-01-08,Basic
68813,28,Female,Italy,2022-02-26,Free
68814,22,Male,Norway,2023-01-21,Free
68815,16,Female,United States,2020-09-28,Free
68816,24,Female,Switzerland,2021-03-10,Premium
68817,25,Female,Italy,2022-10-15,Free
68818,22,Male,Italy,2022-05-20,Premium
68819,31,Female,Ireland,2022-07-08,Premium
68820,25,Male,Austria,2023-04-13,Basic
68821,23,Male,Austria,2023-02-08,Free
68822,23,Female,Sweden,2021-11-30,Free
68823,30,Male,Portugal,2021-04-09,Free
68824,19,Female,Denmark,2020-08-17,Free
68825,26,Female,Greece,2021-05-15,Free
68826,26,Female,Ireland,2020-10-14,Free
68827,34,Female,Belgium,2022-07-31,Free
68828,28,Male,Switzerland,2021-05-17,Free
68829,27,Female,Ireland,2022-05-12,Free
68830,21,Female,Finland,2023-03-23,Free
68831,16,Female,Norway,2022-12-21,Basic
68832,26,Female,Denmark,2021-04-15,Free
68833,18,Male,Spain,2020-12-05,Premium
68834,18,Female,France,2023-03-25,Basic
68835,17,Male,Ireland,2022-08-27,Free
68836,20,Female,United States,2020-06-18,Basic
68837,20,Female,Ireland,2021-08-14,Premium
68838,25,Female,United Kingdom,2021-10-07,Free
68839,23,Female,Switzerland,2021-01-09,Free
68840,14,Female,Greece,2021-04-03,Free
68841,23,Female,Finland,2020-12-20,Free
68842,17,Female,France,2022-09-07,Basic
68843,28,Male,Italy,2021-11-21,Free
68844,26,Male,Belgium,2021-04-05,Basic
68845,22,Male,Portugal,2022-11-03,Free
68846,21,Prefer not to say,United Kingdom,2023-01-08,Basic
68847,27,Male,France,2021-07-16,Free
68848,22,Male,Belgium,2022-04-14,Free
68849,18,Female,France,2022-12-04,Free
68850,28,Female,United States,2022-04-16,Free
68851,21,Male,Denmark,2023-03-29,Free
68852,18,Female,Sweden,2023-04-11,Free
68853,27,Male,Greece,2022-10-31,Basic
68854,35,Female,Finland,2020-08-05,Free
68855,24,Male,Netherlands,2022-02-07,Free
68856,27,Male,Finland,2021-10-12,Free
68857,20,Female,Finland,2020-06-16,Premium
68858,26,Male,Portugal,2021-06-06,Free
68859,29,Female,Greece,2022-10-09,Basic
68860,31,Male,Switzerland,2020-10-04,Premium
68861,21,Male,France,2022-12-17,Free
68862,24,Female,Netherlands,2021-10-04,Free
68863,30,Female,Belgium,2021-07-05,Free
68864,20,Male,Switzerland,2020-09-19,Free
