user_id,content_id,revenue_amount,revenue_type,transaction_date
1011,690,0.0,Subscription,2021-10-15
62137,3383,3.96,Advertisement,2022-04-23
19722,885,28.08,Advertisement,2022-09-25
81329,3823,80.0,Subscription,2022-02-11
98134,4723,8.7,Advertisement,2022-12-03
35836,103,36.9,In-app Purchase,2023-01-08
41804,2123,10.25,Advertisement,2023-02-06
43348,1116,0.0,Subscription,2022-02-07
8077,1333,0.0,Subscription,2022-09-20
90652,283,0.0,Subscription,2021-12-25
36627,43,0.0,Subscription,2022-11-21
24123,3896,13.73,In-app Purchase,2023-04-18
10406,2708,31.91,Advertisement,2022-01-07
93842,403,27.6,Advertisement,2021-12-31
24019,752,34.04,Advertisement,2022-05-14
85450,632,3.91,In-app Purchase,2023-02-11
88704,3665,14.26,Advertisement,2022-04-25
29576,3543,11.14,Advertisement,2022-09-13
1676,2192,0.0,Subscription,2023-03-17
85690,1948,7.43,Advertisement,2022-09-19
20210,3081,16.34,In-app Purchase,2021-09-30
64162,706,46.09,Advertisement,2023-02-14
27162,1118,16.08,Advertisement,2022-05-14
50068,2124,11.72,Advertisement,2023-02-12
960,1910,16.79,Advertisement,2022-06-16
79138,1191,9.9,Advertisement,2022-09-23
59979,4277,13.64,Advertisement,2023-04-08
22963,362,27.78,Advertisement,2022-10-22
65991,3415,8.94,Advertisement,2022-01-21
22760,2236,11.56,Advertisement,2023-02-23
56866,867,2.27,Advertisement,2022-09-30
1147,1538,10.32,Advertisement,2023-04-08
8401,3526,9.72,Advertisement,2022-10-17
86256,3441,0.0,Subscription,2022-08-05
99571,3641,57.97,Advertisement,2022-07-20
96272,1537,22.81,Advertisement,2022-02-09
51848,226,5.33,Advertisement,2022-12-26
37612,2959,0.0,Subscription,2022-04-10
70144,354,16.63,Advertisement,2023-04-14
93152,810,3.62,Advertisement,2023-03-08
44769,526,0.0,Subscription,2023-03-22
21719,4859,0.0,Subscription,2023-02-07
98242,2769,14.83,In-app Purchase,2022-04-24
3506,2981,13.96,Advertisement,2023-02-28
73139,171,7.54,Advertisement,2023-03-22
9405,3599,51.32,In-app Purchase,2023-03-22
11638,2924,2.28,Advertisement,2022-05-01
92822,13,5.24,In-app Purchase,2022-09-05
33136,1290,65.72,Advertisement,2021-01-14
38953,4544,6.16,Advertisement,2022-01-24
52160,965,4.56,In-app Purchase,2022-08-13
88739,2723,42.48,Advertisement,2023-02-22
91727,46,5.66,Advertisement,2023-03-28
92040,3707,14.5,Advertisement,2023-03-17
67515,1866,59.22,Advertisement,2023-03-21
98616,3154,80.0,Subscription,2022-02-15
19235,3840,6.13,Advertisement,2021-04-14
94217,1852,0.0,Subscription,2022-07-05
62389,4945,9.0,Advertisement,2023-04-16
45558,773,12.33,Advertisement,2022-12-21
4691,4113,8.1,Advertisement,2023-03-13
64108,3484,12.91,Advertisement,2022-12-28
97425,1398,0.0,Subscription,2021-05-16
14707,4133,0.0,Subscription,2022-08-28
28950,117,2.64,In-app Purchase,2022-05-29
40841,3451,0.0,Subscription,2022-09-29
34149,3373,20.0,Subscription,2022-10-06
41381,1312,33.86,Advertisement,2023-04-04
26249,2031,69.18,In-app Purchase,2023-04-06
18462,945,0.0,Subscription,2023-01-29
24341,9,21.53,Advertisement,2021-08-03
46592,3930,33.96,Advertisement,2022-10-28
91979,2315,9.61,In-app Purchase,2021-06-02
73136,891,20.66,Advertisement,2022-04-12
22391,1582,0.0,Subscription,2022-01-26
23205,3166,5.08,Advertisement,2022-06-14
25421,2705,30.0,Subscription,2021-09-25
40124,4984,0.0,Subscription,2022-05-28
44319,449,53.67,Advertisement,2021-10-19
71006,4688,0.0,Subscription,2023-03-31
46046,1343,2.31,Advertisement,2022-12-27
35452,772,13.08,In-app Purchase,2023-04-10
50952,2612,14.3,Advertisement,2022-10-04
86811,2417,19.96,In-app Purchase,2021-10-31
76409,299,24.66,Advertisement,2021-06-15
81519,2629,4.18,Advertisement,2022-04-18
9142,3648,0.0,Subscription,2023-03-15
65209,4003,10.19,Advertisement,2023-03-22
69185,3629,0.0,Subscription,2023-02-17
68509,3820,0.0,Subscription,2022-06-24
52028,4099,110.0,Subscription,2022-12-17
54956,894,5.96,Advertisement,2022-08-30
10376,228,9.78,In-app Purchase,2023-04-01
59373,3822,4.88,Advertisement,2022-08-03
88783,760,3.26,Advertisement,2021-01-20
92766,334,8.6,Advertisement,2023-01-14
22571,2549,0.0,Subscription,2023-02-01
78535,3912,9.44,Advertisement,2022-05-27
27497,939,12.19,Advertisement,2022-03-18
17826,2797,32.06,Advertisement,2022-12-26
93340,722,9.33,Advertisement,2022-12-25
39436,146,11.67,In-app Purchase,2022-10-16
26517,3441,39.44,Advertisement,2022-10-14
657,152,10.38,Advertisement,2022-12-17
45667,565,26.86,Advertisement,2021-09-12
50809,1613,28.78,In-app Purchase,2023-02-10
90679,3069,5.88,Advertisement,2023-03-06
24873,4887,5.43,In-app Purchase,2022-10-03
60459,2096,8.88,Advertisement,2022-10-03
78668,1628,110.0,Subscription,2022-11-20
27837,200,0.0,Subscription,2021-08-22
2917,4583,9.87,Advertisement,2022-09-02
26606,2868,5.13,Advertisement,2022-11-22
18332,4001,20.0,Subscription,2021-10-29
94709,1568,40.01,Advertisement,2022-11-08
8030,536,0.18,In-app Purchase,2023-01-28
54444,4663,0.0,Subscription,2022-11-15
62111,896,4.11,In-app Purchase,2021-08-23
92112,2967,60.0,Subscription,2022-09-18
30710,1238,43.54,Advertisement,2022-06-14
99675,3326,9.65,Advertisement,2022-09-22
30078,4548,36.69,In-app Purchase,2023-01-12
31197,1641,5.16,Advertisement,2022-10-30
95592,550,0.0,Subscription,2021-05-24
29539,107,18.35,Advertisement,2022-01-15
10700,1084,0.0,Subscription,2020-08-16
26216,1599,0.0,Subscription,2022-03-23
19895,3565,5.21,Advertisement,2022-10-14
30709,3673,0.0,Subscription,2022-10-24
75672,4343,4.04,Advertisement,2022-11-11
776,2512,12.68,Advertisement,2023-04-02
43536,1382,50.0,Subscription,2021-05-29
48718,3805,3.98,Advertisement,2022-05-20
90804,2159,6.19,In-app Purchase,2020-12-24
5222,4240,6.35,Advertisement,2023-02-06
93978,3101,28.17,Advertisement,2021-01-30
47987,2868,7.81,Advertisement,2022-11-15
19807,2793,0.0,Subscription,2021-02-11
30237,4255,6.83,Advertisement,2023-02-03
96766,2782,7.04,In-app Purchase,2022-05-23
96186,3130,11.22,Advertisement,2022-06-17
35865,4907,27.41,Advertisement,2022-05-22
14364,1498,1.7,Advertisement,2020-06-14
78062,600,0.0,Subscription,2023-01-16
56509,4085,0.0,Subscription,2022-07-11
5228,2863,0.0,Subscription,2021-06-04
69281,3881,42.19,Advertisement,2023-01-21
45816,3604,3.4,Advertisement,2022-01-30
94476,1514,12.16,Advertisement,2022-02-22
9037,2196,49.36,Advertisement,2022-01-31
32927,4058,40.0,Subscription,2023-01-29
23969,982,45.19,Advertisement,2022-05-09
67998,230,3.19,In-app Purchase,2021-10-14
28184,4935,0.0,Subscription,2020-06-12
32841,4936,9.12,Advertisement,2023-04-10
58288,4956,3.1,Advertisement,2022-12-29
7545,606,50.0,Subscription,2023-03-19
13913,4107,8.94,Advertisement,2023-03-15
20048,3392,0.0,Subscription,2020-09-01
59232,843,0.0,Subscription,2022-03-10
89770,1963,25.61,Advertisement,2022-11-20
32136,1314,19.12,Advertisement,2022-10-02
76008,2812,42.98,Advertisement,2022-11-06
52577,1348,1.12,Advertisement,2021-09-16
45222,3860,14.25,Advertisement,2022-03-08
48206,2659,47.66,Advertisement,2022-09-26
5298,3003,0.0,Subscription,2023-03-07
20009,3403,0.0,Subscription,2022-02-05
96982,262,0.0,Subscription,2022-11-30
21714,483,9.73,Advertisement,2021-07-31
90984,1322,80.0,Subscription,2023-04-10
834,109,411.46,Advertisement,2022-07-13
83305,2384,0.0,Subscription,2023-02-08
89242,520,7.54,Advertisement,2022-10-24
21644,3917,19.71,Advertisement,2021-04-11
80321,1526,7.73,Advertisement,2022-10-30
12886,3890,17.48,Advertisement,2023-04-08
31608,920,28.3,In-app Purchase,2021-05-08
50110,4861,9.34,Advertisement,2022-05-04
70678,3279,27.41,Advertisement,2023-03-25
6328,342,0.0,Subscription,2022-02-20
1029,3610,10.0,Subscription,2023-03-30
98964,4632,2.03,Advertisement,2023-02-14
74825,3055,3.67,Advertisement,2022-03-12
15305,4114,3.93,Advertisement,2021-05-19
58515,2837,23.28,Advertisement,2021-05-13
64024,721,11.03,Advertisement,2022-11-14
65734,907,14.77,In-app Purchase,2021-05-11
43326,1553,0.0,Subscription,2022-08-29
67678,3893,0.0,Subscription,2023-01-20
95874,1208,34.1,Advertisement,2022-06-14
84903,1754,26.94,Advertisement,2023-01-07
37921,3785,9.31,In-app Purchase,2022-07-27
71394,1087,100.0,Subscription,2023-03-17
8893,1403,0.0,Subscription,2021-12-16
36414,2684,4.15,Advertisement,2023-04-01
96423,3187,28.35,In-app Purchase,2021-01-21
2584,4629,100.0,Subscription,2021-03-17
27003,3729,12.36,Advertisement,2022-11-18
21212,4407,90.0,Subscription,2023-04-14
79738,1538,65.78,Advertisement,2023-04-09
31324,2828,22.24,Advertisement,2022-11-26
26503,1315,11.83,Advertisement,2022-11-17
87140,2030,3.96,In-app Purchase,2023-02-10
69938,112,21.96,Advertisement,2021-03-24
9736,18,2.29,Advertisement,2022-10-23
92642,4388,52.34,Advertisement,2021-03-27
61815,2688,7.24,Advertisement,2021-06-19
96577,220,2.81,Advertisement,2022-10-01
34697,1150,14.1,Advertisement,2020-06-29
89710,3181,3.63,Advertisement,2022-08-26
93914,2691,8.27,Advertisement,2022-05-23
17329,2683,4.11,Advertisement,2022-05-26
25974,3645,6.82,Advertisement,2022-06-29
84144,4472,0.0,Subscription,2023-01-23
95093,2380,142.19,Advertisement,2023-04-06
69012,3132,21.17,In-app Purchase,2023-02-15
3943,691,0.0,Subscription,2023-04-04
72936,2001,16.12,Advertisement,2021-12-31
5605,3601,8.79,In-app Purchase,2021-01-25
39307,1473,16.9,Advertisement,2022-05-09
90406,2350,2.53,Advertisement,2023-01-23
54218,1532,2.47,Advertisement,2023-02-02
13148,2974,4.89,Advertisement,2023-02-18
23780,1424,19.35,Advertisement,2022-06-01
73375,4960,200.0,Subscription,2021-02-24
80862,1957,42.11,Advertisement,2022-09-28
24603,2101,0.0,Subscription,2022-02-03
31067,4252,9.26,Advertisement,2023-02-14
36849,1071,30.77,Advertisement,2022-09-13
29474,3390,71.38,Advertisement,2021-06-10
30672,2556,8.71,Advertisement,2022-10-14
54444,4832,19.58,In-app Purchase,2021-12-15
5329,1993,40.0,Subscription,2022-08-26
58519,2463,4.54,Advertisement,2022-12-08
62140,3524,7.33,In-app Purchase,2022-07-29
39308,2866,7.29,Advertisement,2022-09-11
88434,4637,0.0,Subscription,2022-12-29
4871,852,0.0,Subscription,2023-03-12
53828,3384,4.24,Advertisement,2023-01-27
16521,2368,8.58,In-app Purchase,2023-04-10
11677,782,29.05,In-app Purchase,2022-08-24
29079,1306,0.0,Subscription,2022-08-15
7464,818,19.31,In-app Purchase,2021-07-30
42377,1602,1.42,Advertisement,2021-01-30
62949,4512,32.15,Advertisement,2022-07-22
27925,420,90.0,Subscription,2022-03-19
99010,694,60.0,Subscription,2022-10-05
88909,1176,0.0,Subscription,2021-10-21
77543,2156,11.52,Advertisement,2021-12-19
84648,2170,0.0,Subscription,2022-11-29
39589,4850,15.28,Advertisement,2022-09-09
12461,728,3.94,Advertisement,2022-11-13
24564,825,9.46,Advertisement,2023-02-17
85727,2620,0.0,Subscription,2022-11-19
638,3384,220.0,Subscription,2021-06-17
97252,2821,5.57,Advertisement,2020-12-01
36574,1209,5.89,Advertisement,2023-01-16
21823,4363,7.42,In-app Purchase,2023-03-12
39990,749,20.0,Subscription,2023-04-09
93496,2209,4.94,Advertisement,2021-12-19
23278,2963,2.29,Advertisement,2023-02-23
28670,415,2.65,Advertisement,2021-02-15
44460,3309,10.36,In-app Purchase,2023-02-15
56971,21,23.26,In-app Purchase,2022-12-09
62714,4776,3.52,Advertisement,2022-12-22
65178,3212,40.0,Subscription,2022-09-02
70428,3217,3.34,Advertisement,2022-01-24
16056,852,0.0,Subscription,2023-01-14
97464,4665,5.14,Advertisement,2023-01-14
17596,4634,9.95,In-app Purchase,2022-08-26
43377,1095,13.73,Advertisement,2022-03-13
68059,4074,17.15,Advertisement,2022-01-01
4410,1555,3.5,Advertisement,2023-01-21
3944,4442,19.58,Advertisement,2022-03-28
33711,1545,110.0,Subscription,2023-03-27
51088,3107,29.78,In-app Purchase,2023-03-02
63851,608,16.49,Advertisement,2022-03-16
12863,4689,8.44,Advertisement,2022-02-09
11515,2346,11.11,Advertisement,2022-09-18
23606,3063,11.38,Advertisement,2023-04-05
98525,3522,28.38,Advertisement,2022-09-18
29053,3393,2.43,Advertisement,2023-02-27
72623,4391,6.96,Advertisement,2022-09-23
16745,4451,4.21,Advertisement,2022-10-28
36665,1413,10.16,Advertisement,2023-03-19
93950,3098,13.48,Advertisement,2022-11-06
24185,4793,46.33,In-app Purchase,2023-03-15
46249,3915,0.0,Subscription,2022-09-30
86042,134,16.42,Advertisement,2023-04-18
83027,2638,0.0,Subscription,2022-10-19
8219,3744,9.49,Advertisement,2021-06-28
55983,513,5.83,In-app Purchase,2022-02-22
13385,547,0.0,Subscription,2022-06-23
53333,3797,0.0,Subscription,2022-11-10
55695,3426,0.0,Subscription,2021-03-09
21365,1981,0.0,Subscription,2023-01-12
21564,2482,30.0,Subscription,2021-06-15
34528,970,50.58,Advertisement,2020-10-08
20105,4225,4.73,Advertisement,2023-04-19
56793,4072,40.0,Subscription,2023-04-18
47125,48,18.54,In-app Purchase,2022-01-26
57615,1006,1.94,Advertisement,2022-12-11
83840,3605,0.0,Subscription,2021-03-12
93807,1447,5.16,Advertisement,2023-01-29
87266,4796,20.0,Subscription,2023-01-16
21758,4371,0.0,Subscription,2022-07-20
32299,4529,17.26,Advertisement,2023-04-17
3553,2308,1.42,Advertisement,2022-10-01
39967,2842,4.81,In-app Purchase,2023-04-06
15392,3090,7.4,Advertisement,2022-10-17
66628,1823,43.24,In-app Purchase,2023-03-19
41255,2965,1.86,Advertisement,2022-05-19
93505,1384,2.42,In-app Purchase,2022-07-26
20362,2568,0.0,Subscription,2023-03-23
8131,4725,1.29,Advertisement,2023-03-01
11012,4568,0.0,Subscription,2023-01-01
99362,1415,15.62,Advertisement,2021-06-12
55776,2138,20.41,Advertisement,2023-03-15
74989,2180,0.0,Subscription,2021-10-04
46167,4576,0.7,Advertisement,2022-11-07
10297,1962,10.0,Subscription,2022-11-07
12973,907,0.0,Subscription,2022-04-18
34514,2197,56.07,Advertisement,2021-12-19
44658,1773,40.0,Subscription,2023-04-01
34841,1327,5.03,Advertisement,2022-03-12
39761,3771,24.51,Advertisement,2020-12-10
11566,1471,7.99,Advertisement,2022-09-24
30552,3392,0.0,Subscription,2022-05-05
88934,3229,22.12,Advertisement,2022-11-09
4725,3138,19.42,Advertisement,2022-09-02
25737,98,37.9,In-app Purchase,2022-10-07
45125,1320,0.0,Subscription,2023-04-03
57129,821,0.0,Subscription,2022-12-24
92886,2017,9.17,Advertisement,2023-01-20
11794,1520,0.0,Subscription,2023-04-18
88362,4698,3.82,Advertisement,2023-01-02
37678,4323,3.08,Advertisement,2021-11-13
66585,187,80.0,Subscription,2022-10-10
79068,2713,29.86,In-app Purchase,2022-11-25
82813,4877,0.0,Subscription,2022-05-08
85753,2549,18.63,Advertisement,2022-09-14
54880,2138,36.53,In-app Purchase,2021-07-29
83965,3296,7.13,In-app Purchase,2022-12-09
7446,3422,3.25,In-app Purchase,2021-12-17
21787,176,18.66,Advertisement,2023-04-16
29704,676,0.0,Subscription,2023-01-18
29299,977,0.0,Subscription,2021-08-12
94770,364,50.0,Subscription,2022-10-06
57297,1359,8.2,Advertisement,2021-06-12
51947,962,11.49,Advertisement,2022-08-24
71103,3421,3.49,Advertisement,2022-09-28
12105,2301,0.0,Subscription,2022-10-22
34123,3710,160.0,Subscription,2023-02-08
91029,1487,3.22,Advertisement,2022-04-02
70679,3646,0.0,Subscription,2021-03-15
8679,3473,0.0,Subscription,2023-02-14
17669,277,8.59,Advertisement,2022-05-02
724,3657,18.61,Advertisement,2022-04-21
81256,2585,15.69,Advertisement,2023-02-02
19201,1353,23.41,Advertisement,2022-08-05
74962,567,10.0,Subscription,2021-04-18
70829,1534,3.81,Advertisement,2022-09-02
55085,2213,50.0,Subscription,2022-11-27
98582,85,5.55,Advertisement,2022-11-19
10746,4369,200.0,Subscription,2022-02-02
35343,4801,23.83,Advertisement,2023-01-21
89413,2744,20.26,Advertisement,2022-10-07
49856,1310,1.22,Advertisement,2020-06-07
91362,3172,42.77,Advertisement,2023-03-21
23538,2606,11.87,Advertisement,2021-01-18
28469,4494,22.22,Advertisement,2021-04-08
87607,4136,17.13,Advertisement,2022-12-12
81157,2819,23.99,In-app Purchase,2023-01-14
11174,847,7.34,Advertisement,2022-06-21
96473,4650,3.81,In-app Purchase,2023-01-31
70515,3888,9.39,Advertisement,2022-06-20
64024,1130,5.75,Advertisement,2022-08-02
42892,1445,0.0,Subscription,2023-04-19
96129,1300,0.0,Subscription,2023-01-22
80888,1855,42.11,Advertisement,2021-05-27
88817,1919,7.42,Advertisement,2022-07-28
35827,2408,0.0,Subscription,2023-03-20
38927,2658,60.0,Subscription,2023-04-04
34122,4388,14.18,Advertisement,2023-01-14
66359,1546,3.69,In-app Purchase,2023-02-05
71242,2317,3.9,Advertisement,2021-07-22
36902,1236,5.75,Advertisement,2021-11-22
65066,4111,0.0,Subscription,2023-02-04
41471,2234,4.54,In-app Purchase,2022-10-01
83668,1701,7.97,Advertisement,2022-07-05
96997,3527,12.46,In-app Purchase,2023-04-13
95406,4632,42.73,In-app Purchase,2021-12-18
13775,1286,104.9,Advertisement,2023-02-05
18353,4162,3.26,Advertisement,2022-12-19
19370,4524,6.82,Advertisement,2021-01-22
3059,3476,10.0,Subscription,2022-11-20
38165,1031,21.69,Advertisement,2021-07-08
300,2269,0.67,Advertisement,2023-04-19
88096,3995,0.0,Subscription,2023-02-07
2728,3723,30.23,Advertisement,2023-03-27
62109,639,0.0,Subscription,2022-10-04
68212,1936,48.72,Advertisement,2022-06-28
97035,985,6.72,Advertisement,2023-01-23
32966,4193,24.51,Advertisement,2023-03-17
64208,2816,59.89,Advertisement,2022-10-31
33133,538,5.73,Advertisement,2022-03-10
98966,4923,3.6,Advertisement,2021-02-28
31720,4971,100.0,Subscription,2022-01-25
51889,4051,4.32,Advertisement,2022-12-21
21065,2109,100.0,Subscription,2022-03-29
84204,3147,9.33,Advertisement,2023-02-19
88461,2872,0.0,Subscription,2021-08-19
74968,2499,7.12,Advertisement,2022-12-23
6004,4001,50.0,Subscription,2022-02-13
92320,3334,7.61,Advertisement,2021-06-30
30215,4121,22.51,Advertisement,2022-05-16
39098,3320,20.0,Subscription,2022-11-02
79127,2564,22.41,Advertisement,2023-01-13
87162,2141,0.0,Subscription,2023-04-19
94759,3030,10.0,Subscription,2022-09-05
97828,4182,3.97,In-app Purchase,2022-12-24
64855,1349,60.0,Subscription,2022-03-09
61317,3428,0.0,Subscription,2022-03-12
14641,2630,11.91,Advertisement,2022-06-16
2420,3791,33.63,Advertisement,2023-01-28
26196,2660,28.13,Advertisement,2022-02-22
37616,3228,0.0,Subscription,2022-12-03
38339,4371,10.05,Advertisement,2022-08-15
65477,2361,0.0,Subscription,2023-01-12
83062,4174,9.97,Advertisement,2023-01-10
4440,29,40.0,Subscription,2023-01-10
15910,3606,12.74,Advertisement,2022-07-26
85015,2774,0.0,Subscription,2023-02-20
66224,2778,3.64,Advertisement,2022-04-29
16329,4358,0.0,Subscription,2022-07-26
24785,2027,4.61,Advertisement,2022-07-08
13120,4008,0.0,Subscription,2022-11-17
61763,66,0.0,Subscription,2022-09-26
81449,2420,100.0,Subscription,2022-06-03
52516,4438,10.74,In-app Purchase,2022-09-26
40712,19,1.78,Advertisement,2023-03-17
44775,851,80.0,Subscription,2023-02-20
4591,1994,20.0,Advertisement,2023-02-20
95014,4719,4.53,Advertisement,2020-12-03
57900,872,15.77,Advertisement,2021-11-28
28326,2491,10.88,Advertisement,2022-09-19
58640,1564,0.0,Subscription,2023-02-13
69237,3165,9.91,Advertisement,2021-09-11
28274,103,0.0,Subscription,2021-08-12
51486,4056,10.0,Subscription,2021-11-06
83195,4606,16.47,Advertisement,2022-03-22
59372,985,2.92,Advertisement,2022-11-19
42360,3591,12.06,In-app Purchase,2022-03-07
65500,1237,6.02,Advertisement,2022-06-04
95287,2823,100.0,Subscription,2023-01-28
47497,3889,0.0,Subscription,2021-08-31
3523,4240,0.0,Subscription,2023-04-18
37531,1833,0.0,Subscription,2022-11-30
65734,3737,5.67,In-app Purchase,2020-08-18
50565,2741,0.45,Advertisement,2022-11-29
43193,3222,30.5,Advertisement,2020-10-01
39192,4135,0.0,Subscription,2023-04-12
89819,508,0.0,Subscription,2022-08-18
64727,3600,0.0,Subscription,2022-08-27
52697,4734,4.28,Advertisement,2021-05-31
47794,922,1.53,Advertisement,2023-02-10
28581,4172,27.51,Advertisement,2022-05-19
71747,3919,0.0,Subscription,2021-07-08
27166,2217,26.33,In-app Purchase,2020-08-04
2361,1931,18.79,Advertisement,2022-08-16
74597,480,17.56,Advertisement,2022-10-16
38666,4262,3.74,In-app Purchase,2020-11-26
14805,3352,12.62,Advertisement,2022-02-08
95034,2060,2.83,Advertisement,2021-06-22
46005,4161,0.0,Subscription,2022-04-03
8340,480,4.96,Advertisement,2022-06-19
72568,2292,18.19,Advertisement,2023-03-27
59759,48,80.0,Subscription,2022-02-02
48153,2523,7.6,Advertisement,2023-03-02
18166,2147,0.0,Subscription,2021-12-27
56899,1766,0.97,Advertisement,2021-12-12
17814,3047,0.0,Subscription,2022-10-29
2319,4202,6.54,Advertisement,2021-03-17
60704,3961,14.46,Advertisement,2023-01-25
98685,104,4.4,In-app Purchase,2023-01-30
4935,277,5.32,Advertisement,2023-04-19
84305,4774,5.48,Advertisement,2023-03-01
16653,1474,34.74,Advertisement,2022-04-16
81182,535,10.0,Subscription,2022-06-25
4620,526,3.04,In-app Purchase,2023-01-14
3750,4383,28.57,Advertisement,2022-03-26
35770,2583,4.36,Advertisement,2022-02-23
64159,4523,60.0,Subscription,2022-12-13
86614,1999,11.29,In-app Purchase,2023-03-11
62482,2750,2.69,Advertisement,2021-01-20
33587,3743,5.61,In-app Purchase,2023-03-11
33620,4651,1.61,In-app Purchase,2022-11-11
13809,1091,9.99,Advertisement,2022-08-21
75527,732,0.0,Subscription,2021-06-11
71073,4333,20.0,Subscription,2022-05-12
20606,55,5.58,Advertisement,2021-08-20
70320,3569,3.71,Advertisement,2022-06-12
80821,3200,0.0,Subscription,2022-10-25
46722,4471,7.91,In-app Purchase,2023-03-20
19384,2067,0.0,Subscription,2022-09-07
96162,2884,6.29,Advertisement,2022-11-06
94756,4091,0.0,Subscription,2023-04-19
1277,3475,50.0,Subscription,2022-09-29
54871,2644,14.77,Advertisement,2022-10-24
20354,267,0.0,Subscription,2021-05-08
50271,4779,56.35,Advertisement,2022-07-16
73449,3830,0.0,Subscription,2022-09-27
83436,4874,4.24,In-app Purchase,2021-09-19
57988,4073,2.88,Advertisement,2023-02-08
67098,2278,2.72,Advertisement,2022-08-04
97038,2193,12.4,Advertisement,2023-03-24
26685,1854,6.17,Advertisement,2022-11-05
69261,4899,0.0,Subscription,2022-10-24
96112,2351,10.02,Advertisement,2022-08-22
65343,1864,1.58,Advertisement,2022-10-21
48785,1895,1.21,Advertisement,2022-03-14
26047,51,2.13,In-app Purchase,2023-01-22
79304,2681,18.4,Advertisement,2022-10-27
77725,1657,18.35,Advertisement,2022-05-22
44866,3387,0.0,Subscription,2022-02-01
33370,1310,10.0,Subscription,2021-12-19
9736,725,2.16,Advertisement,2022-12-31
90956,914,28.43,Advertisement,2021-06-18
1363,3463,0.0,Subscription,2022-12-19
57072,3060,0.0,Subscription,2022-01-24
92510,150,41.8,In-app Purchase,2023-02-02
83196,3821,43.27,Advertisement,2023-02-16
422,4580,16.47,Advertisement,2023-01-13
4450,935,4.28,Advertisement,2022-12-29
31672,430,9.89,Advertisement,2022-10-13
36306,527,0.0,Subscription,2023-04-08
57037,2572,3.63,Advertisement,2022-06-07
66565,4542,5.46,Advertisement,2023-04-05
52654,2049,17.27,Advertisement,2022-08-16
80886,4192,4.63,Advertisement,2022-07-15
44265,1526,19.38,Advertisement,2023-03-13
77499,2030,0.0,Subscription,2023-04-13
3430,800,12.57,Advertisement,2023-01-05
34648,2692,15.57,Advertisement,2022-10-19
64742,1730,4.08,Advertisement,2022-11-26
60716,1256,9.44,Advertisement,2022-12-19
75464,4441,5.47,In-app Purchase,2022-07-17
6879,2801,3.55,In-app Purchase,2022-03-05
4214,1017,0.0,Subscription,2022-04-24
54106,1045,10.83,In-app Purchase,2023-01-18
14285,995,7.77,Advertisement,2022-12-19
8580,3451,13.48,In-app Purchase,2023-04-15
74539,3194,7.95,Advertisement,2021-06-29
70414,4346,0.0,Subscription,2022-10-28
61665,1890,2.33,Advertisement,2023-02-25
51453,758,13.34,Advertisement,2022-03-13
8551,4669,100.0,Subscription,2022-07-06
11767,2014,34.09,Advertisement,2022-03-06
53597,3603,10.0,Subscription,2022-12-31
57556,2162,6.31,Advertisement,2022-11-03
4073,661,7.12,Advertisement,2023-04-08
38841,2399,0.0,Subscription,2022-06-06
51233,1245,2.24,Advertisement,2022-06-11
56853,3040,8.18,In-app Purchase,2023-01-15
47478,312,40.0,Subscription,2022-06-19
16783,1336,7.36,In-app Purchase,2022-10-07
69224,38,0.0,Subscription,2022-10-30
4182,3256,0.0,Subscription,2022-11-26
69332,2033,16.61,In-app Purchase,2023-02-27
3654,3339,4.8,Advertisement,2023-04-17
90704,1480,11.09,Advertisement,2022-10-03
54524,555,3.66,Advertisement,2023-03-28
52639,1104,10.53,Advertisement,2023-01-17
22870,2087,10.01,In-app Purchase,2022-06-14
86841,341,0.0,Subscription,2023-03-13
98632,1596,17.8,Advertisement,2023-02-20
61792,4815,16.21,Advertisement,2022-01-10
67614,4762,7.84,In-app Purchase,2022-04-06
87480,1600,0.0,Subscription,2021-12-22
721,3924,0.0,Subscription,2022-07-13
29838,3216,57.74,In-app Purchase,2022-11-05
60812,4983,2.28,In-app Purchase,2022-08-21
48846,1071,10.77,In-app Purchase,2022-07-05
66154,155,65.5,In-app Purchase,2021-08-11
76995,3582,0.0,Subscription,2021-07-14
44754,2473,2.26,Advertisement,2022-04-21
7447,2181,30.0,Subscription,2023-02-22
24728,318,4.3,Advertisement,2022-08-26
74616,3455,0.0,Subscription,2022-12-11
6218,1511,50.0,Subscription,2022-06-07
69671,1825,5.1,Advertisement,2021-12-28
78322,3715,26.16,In-app Purchase,2021-08-08
84103,3436,49.79,In-app Purchase,2022-10-25
11217,1273,1.74,Advertisement,2023-03-30
32699,644,0.0,Subscription,2022-08-04
11592,2842,10.37,In-app Purchase,2022-09-09
36238,1904,19.92,Advertisement,2022-10-20
22162,3748,10.53,Advertisement,2021-09-28
44733,3324,36.04,Advertisement,2022-08-07
48327,1147,4.63,Advertisement,2023-03-25
98945,4597,169.63,Advertisement,2022-09-29
54396,1757,20.0,Subscription,2023-03-06
94335,1984,2.39,Advertisement,2022-05-23
45599,2219,21.52,In-app Purchase,2022-07-06
54647,4775,20.0,Subscription,2022-09-14
26512,4031,10.0,Subscription,2022-11-23
8809,3433,8.5,Advertisement,2021-09-02
47115,2667,3.19,Advertisement,2023-01-08
14371,4738,40.91,Advertisement,2021-10-29
62866,4766,1.83,Advertisement,2022-06-22
47653,4399,15.52,Advertisement,2021-09-22
42618,3491,15.32,Advertisement,2022-12-13
