content_id,content_type,genre,release_year,duration_minutes,average_user_rating
2084,TV Show,Adventure,2018,162,2.3
2085,Movie,Mystery,2016,206,3.3
2086,Movie,War,2001,116,2.7
2087,Movie,History,2015,186,2.0
2088,Movie,Mystery,2013,83,1.8
2089,Movie,Romance,1990,83,2.4
2090,TV Show,Crime,1996,114,4.0
2091,Movie,War,2001,206,1.3
2092,Movie,Western,2016,44,5.0
2093,TV Show,Sport,1997,188,3.1
2094,Movie,Family,2003,199,2.8
2095,Movie,Thriller,2003,67,4.1
2096,Movie,Documentary,1992,187,1.3
2097,TV Show,Biography,1993,135,3.8
2098,Live Event,Western,1991,39,2.8
2099,Live Event,War,2021,76,3.2
2100,Movie,Horror,1995,212,3.7
2101,Movie,Family,2008,235,1.9
2102,Movie,Horror,2006,204,2.4
2103,Movie,Sport,2001,173,2.4
2104,Live Event,Fantasy,1998,40,1.9
2105,Movie,Horror,1997,183,3.5
2106,Movie,Horror,2005,59,4.7
2107,TV Show,Music,2015,205,2.8
2108,Movie,Action,2000,66,2.6
2109,Movie,Sci-Fi,2006,134,3.3
2110,TV Show,Romance,2004,124,3.1
2111,Movie,Romance,1995,37,3.3
2112,TV Show,Family,2009,35,1.4
2113,Movie,Music,2003,53,1.2
2114,Movie,Sci-Fi,1993,210,1.7
2115,TV Show,Sport,2012,65,4.8
2116,Movie,Adventure,1990,85,2.5
2117,Movie,Adventure,2006,200,1.8
2118,TV Show,Romance,2009,222,2.1
2119,TV Show,Romance,1994,156,1.3
2120,Movie,Sport,2016,34,1.4
2121,TV Show,Animation,1997,33,1.0
2122,TV Show,Western,2021,215,4.1
2123,Movie,Sci-Fi,2004,137,3.1
2124,Movie,Mystery,2014,40,1.4
2125,Movie,Biography,2004,40,2.6
2126,TV Show,Sci-Fi,2013,154,4.8
2127,Movie,Thriller,1993,127,2.3
2128,TV Show,Action,2003,101,3.5
2129,Movie,Mystery,2020,130,1.6
2130,TV Show,Sci-Fi,2004,80,3.1
2131,TV Show,Sport,1996,190,4.3
2132,Movie,Drama,2005,191,1.8
2133,Movie,Romance,1995,168,1.1
2134,Movie,Comedy,2021,82,3.1
2135,Movie,Western,2021,41,2.0
2136,Movie,Biography,2005,61,3.9
2137,Movie,Adventure,2022,128,3.2
2138,TV Show,Comedy,1996,70,1.5
2139,TV Show,History,1990,189,2.6
2140,TV Show,Drama,1990,107,1.1
2141,Movie,Family,1997,74,1.0
2142,TV Show,Sci-Fi,1997,150,3.9
2143,TV Show,Sci-Fi,2021,123,3.5
2144,TV Show,Adventure,1994,65,2.9
2145,Live Event,Animation,2022,67,4.2
2146,Live Event,Western,1999,114,2.9
2147,Movie,Biography,2012,80,2.5
2148,TV Show,Fantasy,2015,173,3.6
2149,TV Show,Drama,1991,190,4.8
2150,TV Show,Thriller,2021,210,2.7
2151,TV Show,Action,2015,182,1.7
2152,Movie,Thriller,1995,87,3.4
2153,Movie,Crime,2019,162,1.7
2154,TV Show,Documentary,1995,121,4.8
2155,Live Event,Mystery,2019,83,4.4
2156,Movie,Thriller,2008,233,1.8
2157,Movie,Thriller,2013,35,3.3
2158,TV Show,Sport,2012,103,3.8
2159,TV Show,Biography,1990,92,3.0
2160,Movie,War,2014,42,4.5
2161,Movie,Adventure,2022,208,2.3
2162,TV Show,Adventure,2001,222,3.7
2163,TV Show,Comedy,2020,140,4.0
2164,TV Show,Adventure,2005,97,1.4
2165,Movie,Romance,2004,184,1.1
2166,Movie,Family,2011,147,5.0
2167,Movie,War,1995,225,3.8
2168,Movie,Romance,2014,127,2.6
2169,TV Show,Sport,2007,227,3.6
2170,Movie,Animation,1997,190,2.7
2171,Movie,Sport,2013,219,3.0
2172,Movie,Adventure,1991,228,2.8
2173,Movie,Sci-Fi,1990,123,1.9
2174,TV Show,History,2015,83,3.4
2175,Movie,Romance,2011,122,4.7
2176,Movie,Horror,1992,168,4.3
2177,TV Show,Documentary,2004,165,2.6
2178,Movie,Thriller,1995,206,5.0
2179,Movie,Western,2004,94,4.5
2180,TV Show,Biography,2017,128,3.2
2181,Movie,Animation,2009,162,4.3
2182,Movie,Romance,2020,75,2.2
2183,TV Show,Documentary,1992,231,2.5
2184,Movie,Adventure,2014,212,2.5
2185,Movie,Sci-Fi,2015,34,4.1
2186,Movie,History,1990,174,2.7
2187,Movie,Thriller,2005,222,1.9
2188,TV Show,Sport,2022,180,1.4
2189,TV Show,Action,2008,198,3.8
2190,Movie,Family,2016,55,3.4
2191,Live Event,Fantasy,1998,150,1.1
2192,TV Show,Fantasy,2017,80,5.0
2193,TV Show,Family,2001,67,1.6
2194,Movie,War,2001,111,2.7
2195,TV Show,Mystery,2001,42,3.7
2196,TV Show,Romance,2011,70,3.9
2197,Movie,Western,2018,86,1.8
2198,TV Show,War,2003,99,2.2
2199,Movie,Romance,2001,109,4.3
2200,Live Event,Music,2015,218,4.9
2201,Movie,Adventure,2014,164,3.9
2202,Movie,Sport,2018,177,1.5
2203,Movie,Mystery,2005,78,2.4
2204,Live Event,Western,2008,100,2.4
2205,Movie,Fantasy,2020,224,3.2
2206,Movie,Biography,1992,194,4.5
2207,Movie,Biography,1997,152,3.4
2208,TV Show,Drama,2003,233,3.8
2209,Movie,Adventure,1992,68,2.9
2210,TV Show,Documentary,2019,226,2.0
2211,Movie,Western,1994,228,1.8
2212,Movie,Documentary,2009,114,3.3
2213,Movie,Family,2000,57,2.3
2214,Movie,Horror,2008,92,2.1
2215,Movie,Music,2013,230,2.6
2216,TV Show,War,2000,137,1.5
2217,TV Show,Animation,1999,128,1.7
2218,Movie,Sport,1997,155,1.3
2219,Movie,Documentary,2003,230,3.5
2220,Movie,Fantasy,2016,105,2.5
2221,Movie,Western,1990,46,1.1
2222,TV Show,Family,2011,116,3.5
2223,Movie,Comedy,2011,47,3.0
2224,Movie,Documentary,2002,213,1.7
2225,TV Show,Drama,2004,83,2.6
2226,Movie,Comedy,2011,146,3.7
2227,Movie,Romance,2008,36,1.9
2228,Movie,Drama,2001,220,1.3
2229,Movie,Documentary,1991,168,3.4
2230,Movie,Romance,2008,182,3.0
2231,Movie,Fantasy,2022,168,1.2
2232,TV Show,Romance,2007,228,1.9
2233,Movie,Thriller,2010,78,4.0
2234,Movie,War,1997,221,4.7
2235,TV Show,Adventure,2013,96,3.7
2236,Movie,Mystery,2005,137,1.9
2237,Movie,Documentary,1994,208,1.8
2238,Movie,Adventure,2018,202,4.6
2239,Movie,Drama,2004,179,3.0
2240,TV Show,Fantasy,1997,132,2.6
2241,Movie,Music,2022,92,2.1
2242,TV Show,Action,2014,202,1.5
2243,Movie,Crime,2020,63,2.1
2244,Movie,Animation,2016,84,1.8
2245,Movie,Romance,1996,99,3.3
2246,TV Show,Drama,2020,111,1.9
2247,TV Show,Mystery,2018,104,3.4
2248,TV Show,Sport,2011,33,4.5
2249,TV Show,Comedy,2012,110,1.6
2250,TV Show,Mystery,1991,53,4.6
2251,Movie,Comedy,2018,170,1.4
2252,Movie,Romance,2020,176,3.4
2253,Live Event,Animation,1993,52,4.8
2254,TV Show,Family,1991,185,3.4
2255,TV Show,Thriller,2001,68,1.2
2256,Movie,Comedy,2010,149,1.7
2257,Live Event,Romance,2006,111,2.4
2258,TV Show,Horror,1995,134,1.4
2259,Movie,Action,2008,67,2.1
2260,Live Event,Documentary,1997,195,1.8
2261,Movie,Comedy,1995,122,1.6
2262,Movie,Comedy,2022,191,2.3
2263,Movie,Biography,1991,136,3.6
2264,Movie,Mystery,2010,30,2.8
2265,TV Show,Family,2021,194,2.2
2266,Movie,Family,2005,110,4.9
2267,Movie,Biography,1990,38,2.0
2268,Movie,History,1996,77,2.2
2269,Movie,History,1992,66,2.9
2270,TV Show,Horror,2011,159,3.8
2271,Movie,Biography,2007,103,1.6
2272,Movie,Crime,1990,48,4.2
2273,TV Show,Family,2016,231,4.3
2274,TV Show,Adventure,1994,180,3.6
2275,Movie,Fantasy,2014,124,1.5
2276,TV Show,Crime,2015,177,3.2
2277,Movie,Horror,2013,108,1.1
2278,Movie,Adventure,2016,146,3.4
2279,Movie,Sci-Fi,2013,104,2.2
2280,Movie,Mystery,2016,198,3.1
2281,Movie,Crime,2019,98,3.1
2282,Movie,Comedy,1995,83,3.3
2283,TV Show,Mystery,2016,190,2.9
2284,Movie,Biography,1999,218,4.2
2285,Movie,War,2001,203,1.5
2286,Movie,Horror,1996,184,2.3
2287,Movie,Family,1999,195,3.2
2288,Movie,Fantasy,2013,151,4.7
2289,TV Show,Horror,2019,159,4.5
2290,Movie,Mystery,2015,112,4.5
2291,Movie,History,1996,196,5.0
2292,Movie,Drama,2000,159,4.9
2293,TV Show,History,2021,38,1.3
2294,TV Show,Crime,1992,74,3.8
2295,TV Show,Animation,2013,112,4.5
2296,Movie,History,2014,97,2.5
2297,TV Show,Horror,2019,45,4.2
2298,Movie,Sport,2015,200,4.2
2299,Movie,Adventure,2008,173,1.5
2300,TV Show,Biography,2015,147,3.1
2301,Movie,Biography,2020,74,2.6
2302,Movie,Adventure,1993,111,2.9
2303,Movie,Music,2005,128,3.1
2304,Movie,Comedy,1998,169,1.9
2305,Movie,Comedy,2008,188,4.2
2306,Movie,Documentary,2014,134,2.1
2307,Movie,Horror,2001,89,3.2
2308,TV Show,Adventure,2009,52,1.8
2309,TV Show,Animation,2020,43,4.4
2310,TV Show,Family,2004,41,2.0
2311,TV Show,Action,1995,127,4.6
2312,TV Show,Crime,2008,83,4.0
2313,TV Show,Thriller,2020,74,3.2
2314,Movie,Family,2006,75,2.3
2315,Movie,Sci-Fi,1993,134,3.3
2316,Movie,Drama,2007,62,4.6
2317,Movie,Documentary,2010,145,2.5
2318,Movie,Thriller,2022,114,2.1
2319,Movie,Sci-Fi,1995,136,4.2
2320,TV Show,Family,1990,65,2.3
2321,Movie,Mystery,1991,31,4.7
2322,Movie,Drama,2015,154,3.5
2323,Movie,War,1995,125,1.7
2324,Movie,Documentary,2002,223,2.0
2325,Movie,Action,1996,238,3.9
2326,Movie,Biography,2007,79,4.9
2327,TV Show,War,2008,55,3.7
2328,Movie,Drama,2021,139,4.5
2329,Movie,Horror,1998,143,2.3
2330,Movie,Fantasy,2003,176,1.1
2331,Movie,Sci-Fi,2006,177,1.6
2332,TV Show,History,2000,167,4.1
2333,Movie,Action,2021,136,2.8
2334,Movie,Horror,1998,183,4.7
2335,Movie,Western,2011,226,2.5
2336,Movie,Documentary,1995,232,4.5
2337,Movie,Animation,2019,123,1.1
2338,Movie,Documentary,2005,174,2.4
2339,Movie,Comedy,2009,184,2.3
2340,TV Show,Horror,2007,117,1.9
2341,Movie,War,1990,175,4.1
2342,Movie,Comedy,2018,90,1.8
2343,Movie,Animation,2014,137,2.5
2344,TV Show,History,2020,142,1.6
2345,TV Show,Animation,1992,209,3.2
2346,Movie,Drama,2007,89,1.4
2347,TV Show,Comedy,2003,154,1.4
2348,TV Show,History,2020,75,3.7
2349,Movie,History,2016,112,1.7
2350,Movie,Documentary,2000,58,3.9
2351,TV Show,Drama,1990,149,1.4
2352,TV Show,Romance,2019,213,4.1
2353,Movie,Mystery,2006,59,2.6
2354,Movie,Mystery,2013,120,1.5
2355,Movie,Thriller,1998,238,2.2
2356,Movie,Family,2004,181,4.4
2357,Movie,Biography,1992,70,2.8
2358,Movie,Action,2021,164,2.6
2359,TV Show,Sport,2018,220,4.0
2360,Movie,Sci-Fi,2013,50,4.8
2361,TV Show,Animation,1991,63,4.0
2362,Movie,Family,2018,132,4.4
2363,TV Show,Family,2017,115,3.5
2364,Movie,Western,2008,94,2.2
2365,TV Show,Animation,2022,192,3.5
2366,Movie,Crime,2015,208,1.1
2367,Movie,Sport,2000,39,4.9
2368,Live Event,Sport,2009,40,4.7
2369,Movie,Romance,2013,111,4.9
2370,TV Show,Mystery,1993,52,5.0
2371,Movie,Action,2015,49,1.9
2372,TV Show,Action,1999,175,1.4
2373,Movie,Adventure,1994,80,1.1
2374,Movie,Action,1999,164,1.8
2375,Movie,Action,2000,146,2.6
2376,TV Show,Crime,1995,37,2.0
2377,TV Show,Documentary,1994,47,4.4
2378,TV Show,Comedy,2003,134,4.7
2379,TV Show,Fantasy,2010,178,3.1
2380,Movie,Music,2017,164,1.0
2381,TV Show,Family,2006,205,2.7
2382,Movie,Biography,2009,217,2.4
2383,Movie,Family,2004,79,2.2
2384,TV Show,Mystery,1996,82,4.5
2385,TV Show,Biography,2012,226,3.2
2386,Movie,Music,2007,159,2.1
2387,TV Show,Action,2015,113,3.5
2388,Movie,Family,1994,178,3.7
2389,TV Show,Fantasy,2000,113,3.8
2390,TV Show,Biography,2008,42,2.9
2391,Live Event,Comedy,2013,154,4.2
2392,TV Show,Mystery,2007,183,2.7
2393,Movie,Western,2000,89,2.3
2394,TV Show,Drama,2007,38,2.4
2395,Movie,History,2004,142,2.3
2396,Movie,Action,1997,170,3.8
2397,Movie,Action,2003,183,3.5
2398,Movie,Documentary,1993,114,4.5
2399,TV Show,War,1995,213,1.5
2400,Movie,Music,2003,74,1.1
2401,Movie,Sci-Fi,2011,107,3.3
2402,Movie,Sci-Fi,2013,57,2.0
2403,Movie,Mystery,2003,184,3.5
2404,Movie,Western,2022,59,3.0
2405,Movie,Documentary,1993,111,4.0
2406,Movie,Sci-Fi,2017,101,4.3
2407,Movie,Western,2003,185,4.3
2408,TV Show,Horror,1999,64,3.3
2409,TV Show,Horror,2011,209,3.1
2410,Movie,Crime,2010,144,1.2
2411,Movie,Fantasy,2016,219,2.8
2412,Movie,Documentary,2008,226,2.1
2413,TV Show,Action,1995,194,1.6
2414,Movie,Fantasy,2013,53,4.4
2415,TV Show,Romance,1994,157,2.1
2416,Movie,History,1998,231,4.2
2417,Movie,Documentary,1996,107,4.7
2418,Movie,Adventure,1990,62,3.2
2419,TV Show,Thriller,1990,87,2.7
2420,Movie,Drama,2020,43,3.5
2421,Movie,Fantasy,2019,148,4.7
2422,Movie,Horror,2005,225,3.2
2423,TV Show,Comedy,2005,198,1.0
2424,TV Show,Family,1993,90,1.6
2425,Movie,Animation,2017,141,3.9
2426,Movie,War,1991,84,4.7
2427,TV Show,Documentary,2004,107,2.3
2428,TV Show,Western,2010,98,2.5
2429,Movie,Romance,2010,124,1.5
2430,Movie,Family,2016,96,5.0
2431,TV Show,History,2007,185,3.6
2432,TV Show,Horror,2013,125,4.2
2433,TV Show,Animation,2010,47,4.6
2434,Movie,Crime,2015,57,4.8
2435,TV Show,Sci-Fi,2018,184,1.1
2436,Movie,Biography,2009,180,1.1
2437,Movie,Drama,1991,109,3.4
2438,TV Show,Sport,1992,42,2.4
2439,Movie,Adventure,1998,110,2.1
2440,TV Show,Biography,2001,228,3.0
2441,TV Show,Music,2006,234,4.7
2442,Movie,Biography,2017,208,2.6
2443,Movie,Thriller,2000,64,4.6
2444,Movie,Fantasy,1993,131,3.8
2445,Movie,Mystery,2000,114,1.7
2446,Movie,Drama,2018,31,2.7
2447,Movie,Action,1997,105,3.7
2448,Movie,Action,1994,204,4.4
2449,TV Show,Action,2004,115,2.8
2450,Movie,Sport,2013,211,3.7
2451,Movie,Drama,1990,220,1.1
2452,Movie,Adventure,2008,159,2.8
2453,Movie,Thriller,1990,222,4.8
2454,Movie,Adventure,2022,238,1.5
2455,Movie,Biography,2017,193,2.2
2456,Movie,Comedy,2014,172,2.5
2457,Movie,Music,2018,199,2.0
2458,TV Show,Adventure,2010,194,1.1
2459,Live Event,Family,2007,150,1.2
2460,TV Show,Adventure,2015,74,2.4
2461,Live Event,Documentary,1991,73,4.0
2462,Movie,War,1994,172,4.7
2463,TV Show,Sci-Fi,2005,239,3.3
2464,TV Show,Mystery,2020,87,1.3
2465,Movie,Mystery,2004,195,4.0
2466,Movie,Crime,1994,112,3.9
2467,Movie,Drama,2003,81,2.4
2468,Movie,Sport,1998,236,4.5
2469,Movie,Sci-Fi,2003,222,2.9
2470,Movie,War,2017,233,1.3
2471,TV Show,Music,2005,46,3.7
2472,TV Show,Family,2020,158,5.0
2473,Movie,Horror,1990,46,3.0
2474,TV Show,Music,1999,149,4.2
2475,Movie,Western,1990,114,3.4
2476,Movie,Biography,2004,132,2.6
2477,Movie,Action,2006,80,3.5
2478,Movie,Romance,2006,211,1.1
2479,Movie,Western,2014,32,4.9
2480,Movie,War,2019,117,3.2
2481,Movie,Family,1993,164,1.6
2482,Movie,Music,2011,62,4.9
2483,TV Show,Biography,1997,119,2.5
2484,Movie,Western,2009,136,1.3
2485,Movie,Adventure,1995,205,3.2
2486,TV Show,Documentary,2022,187,4.8
2487,TV Show,Sport,2003,196,1.1
2488,Movie,Thriller,2022,192,1.8
2489,TV Show,Crime,1990,226,4.9
2490,Movie,Adventure,2009,77,3.8
2491,Movie,Western,2001,230,2.2
2492,Movie,Horror,2013,233,3.4
2493,Movie,War,2007,127,1.2
2494,Live Event,Thriller,2001,216,3.7
2495,TV Show,Thriller,2014,106,3.4
2496,Movie,Drama,2013,49,3.4
2497,TV Show,Drama,1998,148,1.3
2498,Movie,Adventure,1996,129,4.3
2499,TV Show,Sport,1996,157,4.1
2500,Movie,Animation,2011,219,4.0
2501,Movie,Sci-Fi,2010,62,2.8
2502,Movie,Animation,2015,48,2.7
2503,Movie,Animation,2017,63,1.5
2504,Movie,Western,2000,133,2.1
2505,Live Event,Adventure,2012,193,4.4
2506,Movie,Music,1991,48,4.9
2507,TV Show,Action,2012,74,3.5
2508,Movie,Thriller,1997,101,1.5
2509,Movie,Western,2022,215,3.7
2510,Movie,Thriller,1997,83,1.7
2511,Movie,Western,1990,143,3.5
2512,Movie,Family,2005,229,4.5
2513,Movie,Romance,2011,52,1.6
2514,Live Event,War,2002,187,4.8
2515,Movie,Adventure,1999,174,1.8
2516,TV Show,Sport,2019,202,4.7
2517,Movie,War,2005,111,1.0
2518,Movie,Comedy,2001,44,4.7
2519,Movie,Romance,2007,162,4.3
2520,Movie,Adventure,2014,205,2.2
2521,TV Show,Drama,2012,236,5.0
2522,Movie,Western,2019,164,4.1
2523,Live Event,Documentary,1994,239,2.6
2524,Movie,History,2015,155,4.7
2525,Live Event,Sci-Fi,1995,166,3.1
2526,Movie,History,1999,143,2.5
2527,Movie,Thriller,2022,150,2.0
2528,Movie,Animation,2014,226,3.7
2529,Movie,Western,2001,75,1.4
2530,Movie,Sci-Fi,2008,72,2.2
2531,TV Show,Mystery,1990,118,4.3
2532,Movie,Sport,2022,232,3.3
2533,TV Show,Action,1992,103,3.8
2534,TV Show,Drama,2016,88,4.6
2535,TV Show,Horror,1993,172,1.1
2536,Movie,Family,2021,114,2.9
2537,Movie,Horror,2001,75,4.4
2538,Movie,Adventure,2022,81,2.7
2539,Movie,Comedy,2005,120,2.1
2540,TV Show,Documentary,1996,70,2.5
2541,TV Show,Action,1994,119,4.9
2542,TV Show,History,2018,184,1.5
2543,TV Show,History,1996,56,3.1
2544,Movie,Fantasy,2015,141,1.2
2545,TV Show,Horror,2020,41,2.1
2546,Movie,Animation,2015,95,1.2
2547,TV Show,War,2011,205,1.9
2548,TV Show,Sci-Fi,1999,39,1.4
2549,Movie,Thriller,1992,54,1.9
2550,TV Show,Animation,2009,54,1.2
2551,TV Show,Biography,2001,32,3.2
2552,Movie,Drama,2020,95,4.7
2553,TV Show,Drama,2001,79,2.7
2554,Movie,Romance,2012,210,2.4
2555,Movie,Horror,2021,143,4.0
2556,Movie,Family,2018,89,3.6
2557,Movie,Adventure,1998,223,2.6
2558,TV Show,Drama,1998,170,3.4
2559,Movie,Music,2002,171,1.9
2560,Live Event,Thriller,2008,119,2.1
2561,Movie,Crime,1995,127,1.9
2562,Movie,Crime,1997,120,1.2
2563,Movie,Crime,2021,154,4.5
2564,Movie,Music,2015,145,2.8
2565,TV Show,Fantasy,2005,100,3.3
2566,Movie,Fantasy,2018,53,2.0
2567,Movie,Western,2006,159,3.3
2568,Movie,Crime,2009,209,4.0
2569,TV Show,War,2020,174,2.0
2570,Movie,Sport,1992,172,1.6
2571,Movie,Fantasy,2008,198,4.9
2572,Movie,Thriller,2011,186,2.6
2573,Movie,Sci-Fi,2013,128,3.6
2574,Live Event,Music,2003,161,2.5
2575,TV Show,Comedy,2016,205,1.3
2576,Live Event,Music,2002,70,4.6
2577,TV Show,Sport,2007,209,4.4
2578,Movie,Mystery,2018,100,4.1
2579,TV Show,Biography,2016,141,4.6
2580,Movie,Action,2019,57,4.9
2581,TV Show,History,1999,118,4.7
2582,Movie,Action,2003,168,3.1
2583,Movie,Biography,2008,104,2.0
2584,TV Show,History,1996,40,1.2
2585,Movie,Music,2022,61,3.2
2586,Movie,Documentary,2012,78,3.7
2587,Movie,Biography,1995,39,1.4
2588,TV Show,War,2016,62,1.4
2589,Movie,Horror,2014,60,2.7
2590,TV Show,Action,1994,209,2.4
2591,Movie,Western,2016,160,1.5
2592,Movie,Animation,2010,93,2.5
2593,TV Show,Thriller,2011,32,3.8
2594,Movie,Action,2009,35,2.1
2595,TV Show,Sci-Fi,1994,60,1.4
2596,TV Show,Thriller,2011,205,4.6
2597,TV Show,History,2011,213,2.9
2598,TV Show,Thriller,1994,122,4.4
2599,TV Show,Western,1994,135,3.5
2600,Movie,Documentary,2001,108,2.7
2601,Movie,Romance,1990,166,1.2
2602,Movie,Fantasy,2020,220,4.9
2603,Movie,Fantasy,1990,70,4.4
2604,Movie,Fantasy,2022,139,4.8
2605,Movie,Crime,2015,169,3.8
2606,Movie,War,1998,136,4.7
2607,Live Event,Fantasy,1999,137,4.7
2608,Live Event,Comedy,2014,155,1.8
2609,TV Show,Action,1995,43,4.4
2610,Movie,Mystery,1998,160,2.2
2611,TV Show,Fantasy,2012,186,1.8
2612,Movie,Animation,2020,107,2.6
2613,Movie,Thriller,1991,198,4.2
2614,Movie,Documentary,2016,173,3.5
2615,Movie,Sci-Fi,2017,93,4.1
2616,Movie,Western,1999,139,2.3
2617,Movie,Action,2021,154,2.7
2618,Movie,Thriller,2006,47,2.5
2619,Movie,History,2008,80,1.3
2620,TV Show,War,2006,117,3.4
2621,Movie,Music,2001,237,5.0
2622,Movie,Music,1995,45,4.0
2623,TV Show,Fantasy,2019,219,1.8
2624,TV Show,Sport,1992,71,2.4
2625,Movie,Family,2003,102,3.5
2626,Movie,War,2012,61,4.6
2627,Live Event,Adventure,2007,174,4.7
2628,Movie,Fantasy,1993,140,4.8
2629,Movie,Comedy,2005,50,4.5
2630,TV Show,Music,2007,173,1.2
2631,Movie,Comedy,2006,225,2.7
2632,TV Show,Biography,2022,35,5.0
2633,TV Show,Adventure,1995,137,2.2
2634,TV Show,War,2012,67,2.5
2635,Movie,Crime,1992,170,1.5
2636,TV Show,Western,2012,163,1.4
2637,Movie,Documentary,1996,100,4.9
2638,TV Show,Animation,2016,123,3.2
2639,Movie,Action,2002,164,4.6
2640,Movie,History,2003,112,1.1
2641,TV Show,Fantasy,2003,179,1.5
2642,TV Show,Comedy,2019,171,1.1
2643,TV Show,Music,2010,189,2.0
2644,TV Show,Documentary,2020,210,4.2
2645,Movie,Romance,2009,62,3.9
2646,Movie,Fantasy,2004,42,4.9
2647,Movie,Romance,2022,69,2.0
2648,Movie,Horror,2004,203,3.8
2649,Movie,Thriller,2022,198,2.3
2650,TV Show,Comedy,2012,141,3.0
2651,Live Event,Drama,2003,152,3.4
2652,TV Show,Thriller,2022,195,2.0
2653,TV Show,Drama,1990,77,2.1
2654,Movie,Drama,2014,132,2.9
2655,Movie,Sci-Fi,1997,224,4.4
2656,TV Show,Mystery,2014,53,2.4
2657,Movie,Music,1999,238,4.6
2658,TV Show,Crime,2022,100,3.9
2659,TV Show,Mystery,2013,92,2.8
2660,Movie,Sci-Fi,2013,203,2.0
2661,Movie,Mystery,1998,224,3.7
2662,Movie,Crime,1992,227,2.8
2663,Movie,Comedy,2021,131,4.7
2664,TV Show,Fantasy,2012,73,1.5
2665,Movie,Thriller,2020,217,4.9
2666,TV Show,Horror,2018,169,4.1
2667,Movie,Drama,2010,76,1.2
2668,TV Show,Sport,1994,149,3.1
2669,Movie,Action,2011,49,1.9
2670,Movie,Mystery,2004,160,1.8
2671,Movie,Music,2014,150,3.0
2672,TV Show,Animation,2021,202,4.8
2673,TV Show,Adventure,2017,211,1.7
2674,TV Show,Crime,2018,41,1.0
2675,Movie,Music,1996,151,1.7
2676,Live Event,War,2022,150,1.7
2677,Movie,Action,1993,104,1.9
2678,Movie,History,2006,58,4.2
2679,TV Show,Comedy,2016,193,2.5
2680,Movie,Fantasy,1995,56,4.3
2681,Movie,Fantasy,1997,66,4.7
2682,Movie,Western,2012,234,1.5
2683,TV Show,Thriller,2020,102,1.8
2684,Movie,Music,2006,220,1.6
2685,Movie,Action,2013,124,1.3
2686,Movie,Mystery,2013,85,3.8
2687,Live Event,Sci-Fi,1996,150,3.7
2688,Movie,Documentary,1992,214,4.8
2689,Movie,Drama,1991,53,4.1
2690,Movie,Documentary,2013,90,3.8
2691,Movie,Fantasy,1993,239,4.8
2692,Movie,Mystery,2009,33,4.3
2693,Movie,Sci-Fi,2009,185,2.5
2694,Movie,Action,2012,141,1.7
2695,Movie,Romance,2005,137,1.5
2696,TV Show,Thriller,2020,186,2.9
2697,Movie,Comedy,2011,115,4.9
2698,Movie,Music,2006,128,2.1
2699,Movie,Biography,1996,235,4.2
2700,Movie,Sci-Fi,2016,153,4.5
2701,TV Show,Mystery,2008,37,4.7
2702,TV Show,Comedy,2021,45,1.8
2703,TV Show,Comedy,2009,161,2.3
2704,Movie,Drama,2011,122,4.7
2705,Movie,Family,2016,117,2.1
2706,Movie,Comedy,2013,94,1.5
2707,TV Show,Mystery,2013,130,3.4
2708,Movie,Animation,1991,50,2.4
2709,Movie,Horror,2015,149,1.6
2710,TV Show,Comedy,2021,47,4.3
2711,Movie,Mystery,1996,223,3.2
2712,Movie,Crime,2012,53,3.3
2713,Movie,Crime,2013,68,3.1
2714,TV Show,Sport,2021,124,4.3
2715,Movie,Music,2012,46,2.6
2716,Movie,History,2022,166,1.8
2717,TV Show,Documentary,2017,51,3.9
2718,Movie,Music,2022,76,3.5
2719,Movie,Adventure,2013,168,3.1
2720,Movie,Romance,1999,104,1.7
2721,TV Show,Horror,2000,199,1.5
2722,TV Show,History,2012,85,3.2
2723,Movie,Music,2016,155,4.2
2724,Movie,Comedy,2017,145,1.7
2725,TV Show,Drama,1997,41,1.3
2726,Movie,Drama,1993,165,1.4
2727,Movie,War,2005,149,3.6
2728,TV Show,Western,2022,182,4.5
2729,Movie,Adventure,2004,150,1.2
2730,Movie,Drama,2014,180,2.9
2731,Movie,Family,2021,66,2.2
2732,TV Show,Romance,2015,102,1.8
2733,TV Show,Sci-Fi,1994,78,4.6
2734,Movie,Drama,1990,198,1.1
2735,Movie,Adventure,1992,176,4.0
2736,Movie,Mystery,2013,66,1.7
2737,Live Event,Sci-Fi,2021,57,4.8
2738,Movie,Western,2000,95,3.3
2739,Movie,Fantasy,2005,45,2.0
2740,Movie,Sci-Fi,2004,64,3.2
2741,Movie,Crime,2006,204,2.1
2742,Movie,Action,1990,155,2.3
2743,Movie,Romance,2017,164,2.5
2744,Movie,Crime,2001,82,1.7
2745,Movie,History,2011,75,1.9
2746,Movie,Sci-Fi,2001,180,3.6
2747,Live Event,Comedy,1990,143,3.2
2748,Movie,Biography,2011,67,3.9
2749,TV Show,Action,2004,124,1.8
2750,TV Show,Family,2013,207,1.9
2751,TV Show,Family,1996,160,1.8
2752,Movie,Fantasy,2013,208,1.7
2753,TV Show,War,2011,87,2.5
2754,TV Show,Biography,1995,87,1.9
2755,Movie,Fantasy,2020,54,1.7
2756,Movie,Fantasy,2010,159,2.4
2757,Movie,Family,2002,191,4.1
2758,Movie,Crime,2012,155,2.2
2759,TV Show,Comedy,1993,232,2.3
2760,Movie,History,1996,38,2.7
2761,TV Show,Fantasy,2004,232,1.9
