user_id,content_id,interaction_type,interaction_timestamp
46671,354,Liked,2022-10-12 02:06:18
46671,407,Played,2022-08-28 02:54:42
68700,3226,Played,2022-03-22 06:07:40
21612,1493,Shared,2021-01-18 07:52:20
21612,818,Shared,2022-02-03 19:24:49
41512,2036,Added to Playlist,2023-01-04 19:09:34
62104,878,Added to Playlist,2023-03-13 12:21:45
69566,4604,Shared,2023-02-25 11:51:39
30842,3943,Added to Playlist,2022-01-09 19:04:44
30842,1803,Played,2023-02-03 09:25:06
60347,4486,Disliked,2022-09-28 04:46:50
55303,1706,Liked,2022-10-02 12:40:08
23151,19,Disliked,2023-01-31 11:49:23
43847,2315,Disliked,2023-03-16 09:27:28
40855,1251,Added to Playlist,2023-02-06 08:26:57
60533,1502,Shared,2023-04-11 06:53:16
27669,2298,Shared,2022-07-04 16:04:49
49320,442,Added to Playlist,2023-01-28 22:54:40
51054,1466,Liked,2022-06-13 19:48:44
48155,2285,Liked,2023-03-08 02:03:23
64217,2583,Shared,2022-12-20 15:44:48
34808,1988,Played,2022-01-29 11:28:57
51262,4065,Added to Playlist,2020-05-25 14:13:50
14507,4863,Shared,2022-07-12 02:29:48
8612,1917,Liked,2022-10-07 03:25:04
32121,2779,Disliked,2022-10-10 00:33:02
31936,1169,Liked,2023-04-16 08:21:11
87004,2581,Played,2022-11-29 04:02:57
955,48,Shared,2023-04-17 14:29:17
55377,4780,Shared,2023-01-19 06:42:21
69790,1839,Liked,2023-04-07 10:06:13
13046,1442,Shared,2022-05-24 18:02:18
13046,1358,Shared,2021-09-30 07:10:06
17042,813,Shared,2021-06-24 05:56:40
15505,3727,Liked,2022-12-22 08:29:08
74691,4885,Shared,2022-03-24 03:36:55
33418,556,Disliked,2023-03-25 08:50:51
27832,1886,Liked,2022-09-02 18:03:20
27832,2787,Disliked,2022-08-21 04:09:16
79071,2770,Shared,2022-12-18 09:36:25
90487,589,Disliked,2022-04-07 03:07:29
90487,259,Played,2023-03-19 13:53:47
8719,129,Added to Playlist,2022-01-18 00:56:58
1130,705,Shared,2023-02-18 20:20:15
27222,1003,Played,2021-04-04 16:30:04
59578,14,Played,2022-02-21 02:03:25
59578,2151,Played,2021-10-30 15:41:13
31775,279,Added to Playlist,2021-07-03 13:22:27
99174,3070,Played,2022-03-26 11:42:28
98843,2228,Shared,2023-04-16 21:55:54
74420,3393,Liked,2023-03-19 05:32:30
64681,3241,Shared,2021-12-16 04:34:37
64681,2674,Added to Playlist,2023-01-10 07:03:59
54539,4304,Played,2022-01-04 23:47:40
51331,4574,Disliked,2020-06-23 04:33:40
26733,1049,Liked,2022-05-30 22:34:57
32588,2175,Disliked,2022-07-08 11:11:52
77517,2515,Added to Playlist,2022-11-12 12:20:06
74008,485,Added to Playlist,2022-10-20 16:37:00
58828,2427,Liked,2022-07-30 20:26:36
58528,2066,Added to Playlist,2022-07-05 22:21:04
80420,696,Disliked,2023-01-15 15:51:54
48895,1883,Played,2021-08-08 16:49:08
48895,1050,Disliked,2021-10-03 08:42:38
91201,1426,Added to Playlist,2023-02-09 08:21:48
82394,2741,Liked,2020-10-18 01:41:37
3351,2631,Shared,2022-12-20 04:49:14
91929,4693,Added to Playlist,2022-06-05 04:27:19
518,2284,Shared,2022-12-10 11:16:59
92808,2431,Added to Playlist,2021-12-11 23:52:19
36356,3819,Disliked,2023-01-13 14:36:18
81661,3049,Played,2022-04-10 18:12:04
75893,2776,Liked,2022-04-05 08:15:04
48054,4912,Added to Playlist,2023-02-17 07:06:32
28678,3824,Liked,2022-07-02 07:24:39
24613,2536,Shared,2022-04-09 00:17:39
19706,2150,Added to Playlist,2023-03-21 19:39:17
80390,3860,Shared,2023-01-31 01:41:43
27589,4521,Shared,2022-12-08 11:03:32
96131,3670,Disliked,2022-01-09 09:36:15
98492,1730,Shared,2021-06-24 07:01:09
94709,3570,Liked,2022-12-20 06:26:32
94709,1568,Shared,2023-03-07 14:50:12
45546,1087,Played,2022-08-05 11:19:36
18688,643,Shared,2021-10-08 17:50:50
24393,954,Shared,2023-04-18 04:33:05
88039,2209,Played,2021-06-27 19:57:15
69891,2887,Played,2022-01-14 23:24:18
54609,607,Added to Playlist,2022-01-13 09:05:52
25828,1062,Disliked,2023-03-01 01:43:00
49198,2601,Shared,2022-03-03 20:35:41
96852,1309,Disliked,2023-04-04 06:14:34
12782,4603,Added to Playlist,2023-04-06 06:31:51
26326,2968,Liked,2022-07-23 16:34:18
6215,2426,Disliked,2023-03-03 07:28:14
73379,2498,Added to Playlist,2023-01-28 17:05:41
39721,2176,Added to Playlist,2022-10-11 21:09:34
98525,3522,Disliked,2021-10-09 08:42:54
90592,352,Added to Playlist,2022-02-04 14:19:12
52297,2998,Played,2023-01-31 10:50:20
76740,3941,Played,2022-08-08 04:09:42
13911,2278,Liked,2022-09-29 22:31:01
13911,1016,Shared,2022-10-25 21:48:54
70321,3577,Disliked,2021-08-13 10:43:49
46709,907,Played,2022-12-03 05:51:24
72319,4424,Played,2022-04-20 19:19:08
93753,3433,Liked,2023-02-01 15:31:37
36861,1960,Liked,2020-09-23 03:16:43
85786,3023,Shared,2021-05-16 12:36:52
47552,4919,Liked,2022-09-17 23:31:43
52261,1062,Disliked,2020-12-20 07:56:13
52261,1816,Liked,2021-09-15 11:07:37
55155,3098,Liked,2023-03-13 04:30:38
64864,3967,Played,2023-01-05 18:00:05
15260,4281,Disliked,2022-07-02 14:09:16
81456,2855,Liked,2022-06-17 17:16:31
81456,2815,Shared,2020-11-10 05:42:45
96062,2200,Liked,2021-12-25 11:46:37
7389,3454,Added to Playlist,2022-04-23 19:21:30
74197,4699,Played,2023-04-04 06:20:30
66163,2872,Shared,2020-10-31 09:44:47
47962,2034,Liked,2022-07-08 00:45:14
82079,2528,Liked,2023-03-24 10:29:12
75913,933,Shared,2022-11-16 03:44:36
75913,3392,Shared,2023-02-23 19:50:36
56805,4641,Liked,2022-05-31 11:44:12
60276,1199,Disliked,2022-11-04 09:03:54
20456,3629,Played,2022-07-15 17:07:02
35562,4644,Shared,2021-11-08 09:30:57
31898,1719,Added to Playlist,2023-03-04 03:32:13
56118,1877,Played,2022-07-29 13:10:24
59712,379,Disliked,2023-03-07 10:32:12
22351,4306,Disliked,2023-03-12 00:49:56
59536,2348,Played,2023-02-18 07:26:59
981,4953,Disliked,2023-04-18 06:14:46
75378,1928,Played,2022-11-21 20:47:49
80877,3507,Played,2021-05-07 02:21:40
80877,291,Shared,2020-11-08 08:26:11
32388,4876,Played,2021-11-03 16:39:21
26,2913,Added to Playlist,2023-02-10 19:35:23
45154,890,Liked,2022-03-08 14:52:28
76042,4741,Shared,2023-04-01 06:15:10
88878,897,Liked,2022-12-17 14:34:53
42730,978,Shared,2023-03-18 20:14:22
87510,2334,Shared,2021-12-08 10:33:05
52411,4837,Shared,2023-04-10 19:41:21
72956,3776,Played,2022-06-26 16:37:23
93255,1777,Disliked,2022-12-31 01:59:40
20622,3,Shared,2023-03-22 01:20:56
64094,3578,Disliked,2021-12-05 21:17:19
62224,2462,Shared,2022-07-21 09:43:27
9160,2880,Played,2021-06-12 14:09:09
85572,459,Disliked,2022-10-03 02:34:13
39362,1055,Played,2022-08-01 21:03:46
67627,809,Disliked,2020-12-15 04:20:21
12261,1064,Added to Playlist,2021-06-10 05:25:39
99157,2926,Added to Playlist,2023-02-01 03:39:00
2795,604,Added to Playlist,2023-04-14 11:28:27
79615,863,Disliked,2023-03-31 10:38:37
79523,1023,Played,2022-12-22 02:14:32
7538,241,Disliked,2023-04-14 14:36:02
20170,2946,Played,2022-12-03 10:26:58
7723,2553,Disliked,2022-01-20 00:00:38
77518,2716,Liked,2023-04-05 17:53:47
32998,1191,Liked,2023-01-04 04:36:33
69604,3064,Shared,2023-02-24 01:07:45
75198,2753,Played,2022-02-15 04:29:25
52495,833,Added to Playlist,2023-03-06 02:57:57
52495,1633,Added to Playlist,2022-12-11 07:57:27
15450,3168,Shared,2022-12-20 12:36:58
53222,2648,Played,2022-12-01 08:47:47
77441,3162,Added to Playlist,2021-04-09 04:42:58
75184,1016,Played,2022-03-10 09:16:13
45410,898,Added to Playlist,2023-01-24 19:55:58
61400,1574,Played,2021-12-16 07:54:12
95495,4737,Disliked,2023-04-04 05:07:26
40215,1253,Added to Playlist,2023-01-16 03:34:02
28152,393,Disliked,2021-02-16 08:04:20
21865,2753,Shared,2022-04-21 18:13:03
86573,1544,Played,2021-08-29 14:00:11
90706,827,Disliked,2023-01-09 10:05:49
8679,3473,Played,2022-05-25 10:45:57
48795,2061,Liked,2022-03-05 04:59:42
67482,4206,Disliked,2022-09-26 07:19:38
39577,4774,Disliked,2020-10-03 19:54:04
47663,1589,Liked,2022-06-28 23:13:28
64898,2140,Added to Playlist,2022-01-09 23:57:27
91638,991,Added to Playlist,2022-12-07 09:56:21
17005,4620,Liked,2022-04-09 13:55:27
17005,424,Disliked,2022-01-20 05:03:02
39107,1544,Disliked,2022-11-15 14:51:17
22014,3707,Played,2022-10-11 08:42:37
81282,4106,Shared,2022-10-25 14:07:32
81282,272,Disliked,2022-09-15 09:43:02
89311,4698,Disliked,2022-11-15 10:02:27
2386,1159,Disliked,2022-02-02 06:56:38
12928,924,Added to Playlist,2021-08-16 09:56:46
61436,1356,Shared,2022-09-24 03:09:13
33659,2331,Added to Playlist,2022-09-16 05:57:47
77907,123,Shared,2022-07-03 07:27:14
35115,1988,Added to Playlist,2022-10-21 02:16:34
39424,1200,Played,2022-08-19 09:27:21
95376,1641,Added to Playlist,2022-03-22 19:10:18
17821,3894,Shared,2023-03-06 09:17:36
17602,4248,Added to Playlist,2022-09-18 04:16:03
45271,370,Added to Playlist,2022-11-10 13:04:37
81324,2617,Played,2020-10-08 19:06:41
55449,496,Shared,2022-01-11 00:02:48
71567,2937,Played,2022-02-11 18:51:15
64550,2188,Played,2023-01-18 21:36:15
25933,2314,Shared,2022-06-21 09:41:22
73929,1346,Liked,2021-10-18 22:07:01
19228,3079,Played,2023-02-05 02:07:49
72402,2502,Played,2022-11-27 16:48:22
50002,4042,Shared,2022-08-15 08:37:15
63305,1365,Added to Playlist,2023-04-15 12:57:20
39386,1388,Liked,2023-03-16 15:58:10
75484,1082,Liked,2022-03-29 12:18:39
45051,3876,Played,2022-08-19 15:46:12
23854,278,Shared,2021-03-27 01:46:43
95657,3671,Disliked,2022-05-19 08:40:18
42468,3988,Played,2022-08-16 21:46:42
61962,3446,Shared,2022-05-21 11:38:16
61962,3591,Played,2022-11-19 23:40:40
12129,4768,Liked,2022-04-03 07:38:39
70672,2772,Liked,2021-02-13 18:24:39
85357,1300,Shared,2022-11-04 23:04:15
53853,918,Played,2023-04-14 17:24:51
2565,231,Played,2022-08-31 13:10:09
82774,4228,Added to Playlist,2023-03-13 07:43:42
9742,4330,Shared,2022-11-21 02:42:22
9742,4235,Shared,2021-05-16 13:19:04
63220,3107,Added to Playlist,2022-12-29 06:05:25
58085,148,Disliked,2022-03-01 23:36:32
4191,3797,Liked,2021-12-15 04:31:50
4191,3645,Disliked,2022-05-06 08:19:09
85232,197,Disliked,2022-12-16 12:49:07
32240,3425,Liked,2023-01-25 08:21:21
55051,1182,Disliked,2023-03-01 04:31:34
76012,4019,Shared,2022-09-08 20:02:41
76012,3907,Disliked,2022-12-28 10:59:51
27877,1021,Liked,2022-01-14 11:19:16
34295,3098,Played,2022-09-06 19:09:54
65739,2284,Shared,2023-03-20 16:14:42
66203,115,Liked,2023-01-11 08:16:03
26086,14,Added to Playlist,2023-02-03 18:37:29
94770,364,Shared,2021-03-23 07:26:14
54529,1326,Played,2023-01-03 07:18:12
90900,4479,Disliked,2023-01-04 15:37:38
90900,437,Disliked,2022-10-17 12:27:09
20205,3519,Added to Playlist,2021-12-02 19:25:18
82170,4255,Added to Playlist,2023-04-12 09:11:32
10801,1873,Played,2023-03-03 10:47:27
86585,4592,Disliked,2023-04-02 03:14:41
6023,1260,Added to Playlist,2021-09-10 13:17:44
69614,582,Played,2022-11-10 16:11:13
64953,3023,Disliked,2023-04-14 02:02:18
54372,3892,Shared,2023-03-24 04:41:59
12215,4732,Added to Playlist,2022-06-17 18:47:19
40762,3833,Shared,2022-10-14 14:09:32
29748,1601,Played,2022-06-23 03:59:28
2436,754,Added to Playlist,2023-03-22 14:48:20
49850,1590,Shared,2023-02-06 23:07:15
54033,1475,Liked,2021-04-15 09:08:31
40175,2118,Played,2023-03-17 16:41:38
39196,1301,Shared,2022-01-03 12:18:16
90164,656,Shared,2022-10-05 12:36:54
75529,4602,Disliked,2022-02-04 12:36:20
47599,4998,Liked,2023-04-05 09:11:23
64166,320,Shared,2023-04-17 23:00:52
28516,1325,Liked,2022-01-11 09:25:07
7691,1355,Played,2023-04-14 08:50:52
79773,489,Played,2023-04-05 09:03:56
59978,1102,Played,2023-04-18 16:02:24
72649,1109,Played,2022-09-02 14:51:47
25802,4278,Shared,2020-09-16 21:01:25
49459,151,Shared,2022-12-13 05:53:21
77214,488,Added to Playlist,2022-08-15 05:24:02
85797,1336,Disliked,2022-11-08 21:15:30
33782,2800,Played,2022-03-05 00:27:50
28649,4964,Played,2022-09-18 21:24:23
81511,1874,Shared,2022-06-29 02:11:23
36527,2336,Shared,2022-09-28 21:36:00
36527,3203,Added to Playlist,2021-10-06 20:11:03
21821,1577,Shared,2022-08-09 13:13:42
21821,1779,Disliked,2022-07-10 11:20:22
84715,2327,Disliked,2021-06-02 04:50:13
99892,989,Played,2022-05-26 22:35:30
50189,1654,Played,2022-07-24 17:02:46
78908,67,Disliked,2022-08-11 06:45:12
12188,2100,Played,2022-04-19 21:41:55
98977,1454,Disliked,2023-03-21 21:59:30
92993,2484,Liked,2022-12-28 08:53:00
43490,2581,Disliked,2022-02-20 02:11:32
32893,4859,Liked,2022-12-08 08:02:15
86839,3576,Shared,2023-03-23 22:58:26
38011,3029,Liked,2023-03-02 04:03:17
9694,3150,Shared,2023-04-01 18:35:30
87147,3139,Disliked,2020-11-18 14:15:01
35696,3872,Liked,2023-04-03 11:18:08
39226,3091,Liked,2022-10-23 13:36:58
73683,3879,Shared,2023-02-27 18:28:24
28869,4502,Liked,2022-11-23 19:38:48
18106,4588,Liked,2022-11-17 04:11:55
17737,3654,Played,2022-03-01 07:48:12
36684,2381,Liked,2023-02-19 02:59:11
54680,1460,Liked,2023-04-18 12:20:13
57262,2650,Liked,2022-08-01 07:44:58
89824,1840,Shared,2022-10-01 20:03:40
12457,4726,Played,2021-04-21 16:55:16
70616,4719,Disliked,2022-12-21 20:08:24
46438,881,Disliked,2022-11-11 06:00:57
50030,4710,Added to Playlist,2022-11-10 05:18:36
84510,2811,Shared,2023-01-18 18:39:45
84510,3984,Shared,2022-12-10 20:54:59
89127,555,Liked,2022-12-09 03:34:07
18493,4258,Disliked,2023-02-16 18:58:23
85038,3814,Added to Playlist,2023-04-07 10:59:44
46519,1007,Played,2022-11-11 07:08:15
59245,1557,Shared,2023-01-04 22:03:23
15654,2061,Played,2022-10-25 20:29:20
1503,1873,Added to Playlist,2021-04-26 06:47:48
78210,4516,Liked,2021-09-18 21:51:52
94936,2329,Liked,2021-09-28 00:09:34
26650,2999,Played,2023-03-24 23:32:36
27257,2644,Liked,2022-03-21 11:21:58
21963,881,Added to Playlist,2022-12-13 09:24:41
75248,3545,Added to Playlist,2021-12-13 20:39:17
13600,1480,Added to Playlist,2021-09-22 23:31:53
46328,1022,Disliked,2023-04-04 01:46:41
62748,1459,Liked,2021-10-28 10:16:35
60324,1980,Shared,2023-01-26 07:45:31
18226,3514,Liked,2023-01-13 23:36:57
54935,2259,Shared,2022-12-02 21:18:22
53288,3942,Disliked,2023-03-31 21:33:40
61428,4343,Played,2022-12-17 18:03:42
4492,113,Played,2022-08-13 02:55:40
4492,2948,Played,2021-03-30 13:21:10
28815,851,Disliked,2022-10-03 11:01:23
59311,4544,Disliked,2022-02-22 14:44:57
86688,2714,Liked,2022-10-18 23:13:25
2161,2529,Played,2022-08-05 08:40:30
17478,56,Disliked,2023-02-11 14:15:49
30771,3364,Liked,2023-04-03 07:49:16
73722,3118,Liked,2022-01-30 23:10:57
74777,4969,Shared,2023-01-23 17:42:51
17612,3329,Shared,2022-11-29 11:11:58
68033,3712,Liked,2023-03-14 04:51:33
65630,2611,Disliked,2023-03-19 18:38:04
5096,2183,Added to Playlist,2020-12-29 14:10:20
7902,1414,Liked,2022-12-11 12:33:50
24438,437,Played,2021-04-07 13:39:35
81667,4565,Added to Playlist,2023-02-23 21:24:41
65497,4276,Played,2021-04-03 21:51:23
29914,4671,Disliked,2021-01-20 01:22:26
71521,161,Disliked,2022-07-12 12:04:06
65420,2032,Liked,2022-09-20 00:18:35
99316,1306,Added to Playlist,2023-04-09 19:54:22
63825,2573,Played,2023-04-17 11:04:24
90142,311,Disliked,2022-05-05 17:31:47
66114,3458,Added to Playlist,2023-04-04 02:13:08
66114,724,Added to Playlist,2022-06-23 18:07:00
27692,1302,Liked,2022-11-19 22:09:06
33332,667,Added to Playlist,2023-03-18 22:17:13
77097,1742,Disliked,2021-10-27 03:56:22
25165,1210,Liked,2022-12-11 01:00:52
25165,1487,Shared,2021-05-07 11:57:01
7635,3641,Added to Playlist,2023-01-04 15:02:15
2834,1193,Played,2020-07-13 22:19:00
6070,295,Played,2023-01-02 07:06:16
84994,3776,Added to Playlist,2021-10-26 16:36:25
75886,463,Shared,2023-03-08 15:04:17
16427,3667,Disliked,2022-05-04 17:25:05
41094,947,Played,2020-08-01 04:30:27
62570,4577,Disliked,2023-02-28 17:33:27
33626,1665,Disliked,2020-11-04 18:17:47
40489,4336,Added to Playlist,2023-04-15 00:12:56
36881,4229,Disliked,2021-12-16 11:56:34
35918,4714,Added to Playlist,2022-11-03 08:14:23
74455,3573,Shared,2022-10-05 19:51:44
87255,4312,Disliked,2022-08-11 18:19:41
59534,1142,Added to Playlist,2023-01-22 02:41:29
11754,1664,Shared,2023-04-07 20:08:46
89787,3932,Played,2021-05-09 15:37:19
65937,4591,Added to Playlist,2022-02-27 21:23:25
13657,654,Disliked,2022-04-05 18:40:40
2670,1501,Liked,2022-07-07 23:16:32
33981,3312,Shared,2022-05-25 01:16:17
99846,1247,Shared,2022-09-04 10:17:16
76630,3566,Played,2022-12-22 01:47:30
92272,1661,Liked,2021-12-20 03:55:02
92272,1565,Shared,2022-11-28 18:20:21
65463,3201,Disliked,2021-08-27 00:28:39
34194,1360,Liked,2022-11-05 03:38:56
27464,3677,Shared,2021-11-23 10:54:11
10970,1025,Played,2021-06-03 00:11:01
93480,3142,Liked,2023-01-03 07:36:41
93480,2484,Disliked,2022-08-29 05:19:51
61402,4160,Disliked,2022-01-27 01:45:51
34653,780,Disliked,2023-01-11 00:10:33
61486,715,Shared,2021-04-17 17:51:58
16326,3149,Liked,2023-02-04 10:31:16
16326,1876,Disliked,2023-03-29 08:03:52
67786,409,Shared,2023-03-14 05:09:11
5228,2970,Shared,2023-03-09 15:38:13
5228,2863,Shared,2023-03-15 03:36:09
38424,3451,Disliked,2022-06-29 17:44:30
41733,1254,Disliked,2022-10-29 13:40:45
41733,67,Disliked,2022-09-07 07:57:09
79112,3431,Liked,2022-04-09 07:22:58
21713,4535,Played,2022-10-23 15:15:18
87269,4937,Added to Playlist,2022-07-07 08:12:02
87269,4800,Played,2022-10-16 02:42:44
68303,1299,Added to Playlist,2021-09-09 19:45:10
15739,169,Added to Playlist,2022-01-20 19:48:29
34894,2779,Played,2021-08-11 10:33:29
33732,2420,Added to Playlist,2021-10-06 14:29:55
30448,735,Played,2023-02-12 08:40:29
27212,1529,Added to Playlist,2020-11-28 18:55:47
77822,4189,Disliked,2023-02-08 16:24:47
74552,2255,Liked,2022-05-07 23:31:44
5201,1296,Played,2023-02-12 10:10:00
82257,3849,Disliked,2022-12-11 03:23:20
58119,2081,Added to Playlist,2023-04-16 07:18:24
80066,1416,Shared,2022-05-18 04:12:21
95401,2421,Disliked,2022-04-30 00:30:50
34794,4298,Liked,2022-07-01 02:21:52
44791,2818,Disliked,2021-09-28 20:47:24
94901,4634,Added to Playlist,2021-07-07 03:25:20
94901,3988,Liked,2022-05-09 23:20:00
35522,3524,Played,2023-04-17 02:49:01
34483,1212,Liked,2022-10-06 08:43:47
17,1409,Shared,2022-02-15 20:26:10
65030,2655,Added to Playlist,2022-05-21 17:41:32
59430,4788,Shared,2022-09-03 20:00:55
51227,2359,Disliked,2022-10-05 04:31:38
11119,4246,Added to Playlist,2023-03-11 22:59:23
10132,4898,Added to Playlist,2022-11-19 06:57:28
94968,3225,Shared,2023-04-13 23:16:35
19590,3640,Added to Playlist,2021-12-28 22:38:59
83514,954,Shared,2022-12-03 17:21:19
5247,1123,Added to Playlist,2021-10-18 02:47:42
98370,164,Played,2022-06-21 21:34:24
98370,2383,Added to Playlist,2022-04-20 10:10:22
52142,2336,Disliked,2023-03-22 19:44:37
83038,1932,Played,2022-08-12 01:57:23
68422,893,Shared,2021-01-07 00:07:14
52957,797,Disliked,2021-12-06 09:59:54
44346,1070,Disliked,2023-03-25 15:02:34
52515,696,Shared,2023-03-26 11:11:25
55426,3719,Added to Playlist,2023-03-26 11:29:37
51140,211,Added to Playlist,2023-01-22 22:55:56
92710,2078,Disliked,2023-04-04 05:38:58
93065,3393,Liked,2022-01-18 07:08:32
13575,1594,Added to Playlist,2022-06-11 05:44:10
24854,4179,Added to Playlist,2022-12-29 14:37:20
42961,658,Shared,2023-03-21 12:54:54
55627,936,Added to Playlist,2023-02-13 06:03:46
1420,3157,Played,2023-03-26 22:33:35
55334,831,Shared,2022-12-25 13:28:04
65872,3112,Liked,2022-10-08 18:24:23
94795,443,Shared,2022-09-09 20:24:38
94795,2436,Played,2022-09-06 05:39:36
70737,2380,Played,2022-10-28 08:24:37
70737,2976,Added to Playlist,2022-06-03 09:53:31
70737,4364,Played,2022-06-24 01:48:51
70737,4460,Added to Playlist,2023-01-29 19:13:04
14512,196,Played,2022-07-21 09:36:13
85637,258,Liked,2023-03-29 13:31:47
97103,4210,Disliked,2022-09-14 17:35:33
21337,718,Played,2023-01-18 20:18:34
1939,1437,Played,2021-04-06 16:39:57
63765,3013,Added to Playlist,2022-12-14 04:38:33
7829,1687,Disliked,2022-08-23 00:26:17
8888,1267,Shared,2021-11-14 07:27:18
8888,260,Shared,2022-06-30 13:37:50
90938,3782,Played,2022-02-07 20:52:38
90938,1542,Liked,2022-04-13 13:50:44
14036,173,Played,2023-03-15 06:00:11
88299,3506,Shared,2022-11-12 20:53:15
9544,3095,Liked,2023-02-16 12:38:31
34551,3684,Disliked,2022-06-12 19:06:22
66301,3953,Added to Playlist,2022-12-25 17:25:54
14884,534,Played,2022-10-13 16:59:37
80861,3742,Liked,2021-08-23 23:25:35
89693,2726,Added to Playlist,2022-08-29 13:20:42
39708,3345,Added to Playlist,2023-03-12 10:03:46
98509,1033,Liked,2023-04-13 16:50:07
98509,887,Shared,2023-02-07 01:10:57
10758,4270,Shared,2021-11-29 09:31:41
18684,3953,Played,2022-12-27 21:14:28
27345,249,Added to Playlist,2023-01-03 04:35:34
4255,2050,Disliked,2021-12-17 21:14:22
98471,4686,Shared,2023-02-24 17:32:29
37020,4265,Added to Playlist,2023-02-12 22:50:56
32399,1118,Added to Playlist,2022-07-30 03:55:48
84140,3784,Shared,2022-04-28 12:06:27
16775,3503,Disliked,2022-12-17 16:40:06
18155,4413,Disliked,2022-07-31 15:40:47
44236,4165,Liked,2022-11-13 06:05:28
22398,4162,Played,2020-10-05 16:40:00
61941,3498,Liked,2023-01-11 16:27:37
61941,3625,Shared,2023-01-30 10:17:01
63095,642,Shared,2023-01-23 05:30:24
73225,681,Disliked,2023-02-17 16:30:00
62212,3145,Played,2022-09-25 04:04:36
95795,1326,Added to Playlist,2022-11-04 01:34:56
15811,2298,Played,2023-01-22 19:20:20
15811,1239,Added to Playlist,2023-03-13 01:53:37
32265,4191,Disliked,2022-11-15 22:10:27
83560,3259,Liked,2021-02-13 10:26:21
57127,1393,Added to Playlist,2023-02-20 20:40:05
66685,1303,Liked,2022-12-20 17:18:09
23788,621,Played,2023-03-26 02:12:45
30701,620,Added to Playlist,2022-06-30 19:52:42
36563,4028,Played,2021-01-21 12:38:16
81187,4365,Liked,2022-11-23 09:31:34
58772,1881,Played,2021-12-10 12:24:12
58772,2509,Played,2022-08-16 11:02:32
74924,4208,Added to Playlist,2022-05-24 11:31:49
80161,2351,Played,2023-04-18 20:30:26
6946,1421,Played,2023-04-17 03:46:50
32171,2210,Added to Playlist,2021-09-19 09:44:12
49956,1779,Added to Playlist,2021-09-30 16:42:00
49956,3478,Added to Playlist,2023-04-18 17:42:00
21068,530,Shared,2023-04-09 13:17:59
14060,3157,Disliked,2022-06-11 09:14:45
12759,3071,Added to Playlist,2021-02-26 00:46:20
72369,4153,Liked,2022-08-06 08:45:54
68656,2813,Disliked,2023-01-18 07:16:09
68656,1141,Added to Playlist,2023-02-03 23:21:48
68656,3853,Added to Playlist,2023-04-09 13:29:17
60507,3503,Liked,2022-06-19 20:29:29
11099,2092,Liked,2022-04-04 16:07:29
41022,4821,Disliked,2022-05-29 06:04:05
14789,3477,Added to Playlist,2021-12-10 20:23:49
92895,62,Shared,2022-12-21 08:22:19
27937,240,Played,2022-12-27 19:08:33
3333,4346,Disliked,2021-07-01 10:32:26
92600,174,Disliked,2023-04-15 22:22:12
50729,3045,Shared,2022-06-20 11:26:21
78749,351,Shared,2022-03-13 15:59:14
73265,3988,Liked,2023-01-10 11:02:26
68920,1758,Disliked,2022-09-28 05:44:15
5732,4004,Disliked,2022-03-10 02:36:52
37539,14,Disliked,2021-04-24 23:36:20
42023,998,Shared,2021-10-10 12:40:41
42023,2574,Shared,2021-10-19 23:11:07
40070,654,Shared,2023-01-19 19:33:50
40070,15,Added to Playlist,2022-12-26 10:48:54
85906,2092,Added to Playlist,2022-07-11 21:25:51
89336,4781,Liked,2022-11-19 04:01:06
89336,1331,Added to Playlist,2022-12-21 23:47:37
10033,2902,Played,2022-05-05 01:59:04
10033,1979,Disliked,2022-02-09 12:13:52
46442,1367,Shared,2023-04-03 19:26:08
6265,952,Liked,2023-03-14 06:21:03
25729,122,Shared,2023-04-15 17:09:50
25729,3809,Shared,2023-03-12 14:37:13
42900,665,Shared,2022-11-02 05:45:25
53875,3390,Played,2022-03-07 05:53:17
26940,1589,Played,2023-03-18 00:11:17
26940,1568,Shared,2023-01-27 11:34:26
51303,2242,Shared,2022-04-12 05:36:26
2864,4167,Disliked,2021-04-27 12:31:56
16074,3386,Added to Playlist,2023-03-23 12:30:35
27197,2420,Liked,2022-11-01 07:25:43
70046,4560,Added to Playlist,2023-01-16 23:23:53
47099,2387,Disliked,2021-07-08 11:36:31
22118,2710,Liked,2023-03-24 08:53:03
62105,2000,Added to Playlist,2022-09-16 17:03:52
44116,2111,Liked,2022-12-24 19:01:44
45906,2501,Added to Playlist,2022-08-14 17:14:21
88741,468,Added to Playlist,2021-11-04 15:41:35
92185,1610,Disliked,2022-09-17 10:59:07
84632,4459,Liked,2023-01-04 22:56:15
20665,468,Played,2022-10-15 01:53:15
93098,3276,Played,2022-07-10 07:51:21
33053,1234,Played,2023-04-09 08:41:28
13107,3350,Liked,2022-10-09 20:03:52
13107,4827,Disliked,2023-02-07 12:13:18
86638,3639,Liked,2022-11-09 05:24:48
87454,3858,Shared,2023-03-11 23:00:10
79473,3415,Played,2023-03-17 18:27:19
38454,3856,Added to Playlist,2022-08-08 06:12:12
61833,2028,Added to Playlist,2023-03-17 16:38:02
27618,1456,Disliked,2022-11-24 14:58:50
34318,4435,Added to Playlist,2022-10-14 16:49:44
12096,2267,Disliked,2021-09-30 22:18:10
85376,3684,Shared,2022-04-08 14:19:28
88296,1452,Played,2022-12-09 21:09:05
95833,1542,Liked,2022-10-26 06:44:40
